title_id,episode,like_count,star,star_participants,comment_count,best_comment_likes
821408,1,3786.0,9.91,3068.0,688.0,"[3251, 1032, 670, 374, 243, 234, 151, 144, 48, 44, 35, 32, 31, 7]"
821408,2,3062.0,9.93,2614.0,368.0,"[1888, 1141, 697, 419, 60, 54, 32, 26, 17, 15, 14, 13, 13, 11, 6]"
821408,3,2343.0,9.89,1897.0,169.0,"[1048, 448, 265, 167, 124, 55, 31, 22, 18, 17, 16, 14, 13, 11, 11]"
821408,4,2178.0,9.94,1878.0,139.0,"[1335, 699, 477, 261, 178, 123, 87, 55, 55, 23, 17, 17, 16, 16, 15]"
821408,5,1925.0,9.95,1613.0,74.0,"[1797, 1476, 1068, 541, 316, 88, 42]"
755744,1,20280.0,9.94,24235.0,2820.0,"[22536, 19467, 15219, 9268, 8470, 6134, 4611, 4530, 3261, 2419, 2198, 2076, 1867, 1782, 1068]"
755744,2,15174.0,9.94,16884.0,1006.0,"[19049, 8401, 7064, 6833, 4644, 4240, 3119, 2516, 2322, 2205, 1894, 1720, 1125, 1047, 673]"
755744,3,13375.0,9.95,15097.0,713.0,"[13948, 10686, 8165, 5346, 4187, 3226, 2789, 2631, 2439, 2094, 1728, 1427, 1336, 1011, 76]"
755744,4,11859.0,9.94,13041.0,487.0,"[13153, 10912, 8256, 6370, 4883, 3460, 2532, 2430, 2401, 2075, 1576, 1196, 981, 598]"
755744,5,11564.0,9.89,12884.0,1244.0,"[21404, 15341, 11312, 6489, 5994, 4425, 3895, 3373, 3019, 2702, 1791, 1291, 455, 322, 197]"
807600,1,5581.0,9.91,4427.0,468.0,"[2893, 2478, 1158, 833, 691, 391, 324, 202, 15]"
807600,2,3796.0,9.96,2756.0,111.0,"[2196, 1406, 686, 621, 561, 352, 218, 115, 60, 29, 28]"
807600,3,3444.0,9.96,2501.0,91.0,"[2378, 1358, 1039, 1018, 556, 307, 238, 235, 200, 144, 35]"
807600,4,3157.0,9.97,2410.0,128.0,"[2848, 1554, 1123, 608, 554, 379, 277, 197, 156, 145, 104, 97, 78, 66, 61]"
807600,5,3152.0,9.97,2157.0,258.0,"[3653, 2275, 2068, 757, 613, 492, 340, 245, 219, 157, 125, 120]"
640168,1,4207.0,9.92,14660.0,2858.0,"[10157, 7895, 4338, 3120, 2756, 2490, 2282, 2278, 2004, 1975, 1974, 1746, 1660, 9, 8]"
640168,2,2609.0,9.96,8430.0,1104.0,"[4906, 3530, 1692, 1671, 1353, 1195, 843, 769, 541, 520, 480, 417, 381, 361, 323]"
640168,3,2198.0,9.95,7373.0,731.0,"[3758, 3623, 3582, 1790, 1214, 1116, 1090, 835, 735, 669, 667, 622, 481, 462, 285]"
640168,4,2235.0,9.97,7138.0,1416.0,"[6623, 4980, 4735, 4024, 3276, 2597, 2032, 1444, 905, 671, 464, 398, 347, 176, 81]"
640168,5,2106.0,9.92,6212.0,1928.0,"[4728, 4417, 4163, 3091, 2573, 2104, 1728, 1652, 1480, 1305, 1249, 1129, 31, 24, 24]"
818810,1,4091.0,9.89,4970.0,313.0,"[5092, 4109, 3552, 1501, 1264, 1000, 562, 495, 453, 250, 205, 186, 166, 150, 138]"
818810,2,3424.0,9.96,3179.0,154.0,"[3565, 2396, 1748, 1068, 702, 538, 221, 182, 143, 107, 102, 75, 8]"
818810,3,3517.0,9.96,3389.0,166.0,"[4234, 2565, 1236, 1109, 612, 472, 332, 191, 132, 130]"
818810,4,2950.0,9.95,2605.0,77.0,"[2076, 1421, 976, 410, 330, 281, 203, 170, 165, 131, 107, 85, 66]"
818810,5,2558.0,9.94,2365.0,73.0,"[1351, 970, 865, 358, 247, 141, 134, 65, 26, 5]"
801999,1,1435.0,9.92,2255.0,194.0,"[858, 606, 412, 288, 267, 57, 34, 28, 25, 21, 18, 18]"
801999,2,1282.0,9.95,2180.0,119.0,"[1840, 548, 278, 105, 38, 22]"
801999,3,1091.0,9.91,1821.0,73.0,"[348, 206, 104, 54, 24, 12, 9]"
801999,4,953.0,9.93,1607.0,72.0,"[181, 170, 35, 20, 16]"
801999,5,908.0,9.93,1561.0,40.0,"[309, 185, 73, 38, 30, 18, 15, 8]"
743031,1,16062.0,9.9,14536.0,1898.0,"[17798, 14895, 9062, 5483, 4883, 2728, 2180, 1582, 1419, 1304, 755, 701, 483, 472, 368]"
743031,2,13163.0,9.95,10962.0,1191.0,"[19543, 16586, 12807, 5618, 4994, 4523, 2826, 2592, 2035, 2000, 1487, 1394, 1155, 1145, 849]"
743031,3,11641.0,9.96,9067.0,861.0,"[14568, 13645, 9867, 8370, 5657, 5151, 4488, 2402, 2009, 1721, 1548, 1409, 1244, 80, 16]"
743031,4,10884.0,9.95,8755.0,702.0,"[14806, 10518, 6653, 6307, 4969, 1944, 1689, 1618, 1332, 1170, 1094, 1034, 787, 714, 684]"
743031,5,10292.0,9.96,8204.0,1084.0,"[17062, 11472, 6635, 4850, 4545, 2756, 2223, 1473, 1305, 1076, 581, 472, 48, 41, 6]"
183558,1,443.0,9.9,6148.0,1905.0,"[466, 312, 193, 117, 103, 79, 30, 12, 7, 5]"
183558,2,383.0,9.93,4827.0,992.0,"[315, 201, 126, 116, 97, 56]"
183558,3,368.0,9.93,4866.0,1462.0,"[332, 324, 216, 121, 91, 17, 8]"
183558,4,390.0,9.95,5283.0,1837.0,"[889, 625, 511, 471, 389, 236, 143, 137, 136, 97, 62, 47, 35, 34]"
183558,5,355.0,9.94,4705.0,1293.0,"[548, 479, 227, 198, 148, 126, 118, 75, 68, 53, 45, 44, 43, 34, 16]"
709732,1,19407.0,9.88,44836.0,2498.0,"[24931, 21161, 13499, 10606, 10366, 5832, 4800, 4714, 3355, 2553, 2374, 2343, 1725, 1651, 329]"
709732,2,14377.0,9.96,18236.0,1130.0,"[19648, 16680, 11157, 8435, 5878, 5408, 4185, 3273, 2967, 2814, 2607, 2583, 2276, 2043, 1537]"
709732,3,13427.0,9.94,17253.0,1630.0,"[13319, 8916, 7880, 5751, 4846, 4130, 3455, 2698, 2474, 1602, 1285, 1009, 153, 25, 19]"
709732,4,12308.0,9.93,15166.0,1131.0,"[23894, 11867, 9990, 5525, 5355, 4514, 4500, 4240, 2445, 2270, 2143, 1357, 402, 38, 19]"
709732,5,11704.0,9.71,15644.0,2549.0,"[15490, 14203, 12041, 10015, 5725, 5345, 4959, 3713, 3617, 3379, 2332, 2212, 2069, 1373, 676]"
26310,1,3692.0,9.94,19680.0,5296.0,"[3049, 2792, 2593, 1525, 1227, 1155, 716, 580, 441, 359, 304, 222, 220, 199, 147]"
26310,2,2843.0,9.94,16919.0,3869.0,"[6843, 4717, 2971, 2887, 1721, 1499, 1438, 1184, 788, 466, 409, 312, 240, 239, 184]"
26310,3,2649.0,9.95,18684.0,3826.0,"[7626, 4224, 1792, 1586, 1386, 1171, 696, 563, 513, 323, 294, 293, 103, 79, 54]"
26310,4,2345.0,9.95,16375.0,4396.0,"[6210, 3224, 1859, 1246, 963, 790, 663, 567, 488, 376, 295, 258, 250, 231, 208]"
26310,5,2586.0,9.94,18389.0,5708.0,"[5944, 4306, 2664, 2180, 1579, 1362, 1142, 777, 664, 605, 324, 282, 271, 271, 252]"
675559,1,30934.0,9.89,27675.0,5948.0,"[23209, 17511, 15949, 11429, 10685, 9531, 7139, 5843, 5122, 4901, 4702, 4418, 3803, 3802, 2874]"
675559,2,23319.0,9.88,18295.0,3019.0,"[9815, 7621, 6087, 5846, 5174, 5037, 4708, 4478, 3524, 3167, 3148, 2784, 2782, 2746, 2633]"
675559,3,18912.0,9.92,16165.0,2390.0,"[12737, 9235, 5637, 4247, 2305, 2003, 2001, 1965, 1938, 1856, 1621, 1559, 1406, 1230, 1188]"
675559,4,15721.0,9.91,14516.0,2261.0,"[7749, 4924, 4264, 3221, 3178, 2192, 1984, 1676, 1668, 1579, 1501, 1488, 1054, 1043, 860]"
675559,5,14820.0,9.91,13602.0,1936.0,"[5748, 2512, 2390, 2269, 2238, 1618, 1509, 1447, 1105, 1087, 1061, 1015, 954, 946, 942]"
712362,1,54807.0,9.94,61521.0,7849.0,"[56705, 33365, 23632, 20225, 15284, 6148, 4651, 4349, 4311, 4113, 3924, 3597, 3002, 2384, 583]"
712362,2,42829.0,9.96,45262.0,3011.0,"[44907, 39557, 24438, 12625, 11771, 6656, 6051, 5473, 4852, 3776, 2486, 2275, 2120, 1827, 44]"
712362,3,42993.0,9.97,51789.0,4985.0,"[67963, 44084, 28870, 26660, 21042, 16951, 14493, 9820, 7581, 6803, 5181, 5045, 4680, 4015, 1562]"
712362,4,43848.0,9.97,51303.0,3633.0,"[41032, 38071, 26260, 13184, 10048, 7451, 6475, 4752, 3720, 3632, 3389, 3151, 2777, 2488, 113]"
712362,5,42769.0,9.97,47555.0,3404.0,"[45285, 33442, 22762, 17019, 15346, 9203, 7521, 5730, 5306, 3564, 3135, 2768, 2446, 2361, 2163]"
654316,1,12947.0,9.93,28232.0,3006.0,"[26775, 24101, 17895, 11366, 9744, 6940, 6337, 6267, 5964, 4797, 4719, 4567, 3571, 2729, 36]"
654316,2,9546.0,9.95,22582.0,1447.0,"[17184, 15351, 9220, 7082, 4437, 3907, 3514, 2442, 2327, 2212, 2014, 1620, 906, 470, 9]"
654316,3,8399.0,9.87,26029.0,1200.0,"[11862, 11179, 4962, 4188, 3731, 2778, 2336, 1948, 1532, 1415, 1274, 1235, 1176, 16, 11]"
654316,4,6937.0,9.95,16253.0,1258.0,"[12485, 9738, 7865, 6426, 5845, 5605, 4076, 2652, 2566, 2175, 2111, 1622, 1505, 1114, 9]"
654316,5,6377.0,9.94,14762.0,919.0,"[9672, 7525, 5695, 4996, 3506, 3196, 2464, 1867, 1688, 1580, 1457, 1423, 836, 832, 432]"
622641,1,16297.0,9.94,47484.0,10926.0,"[50923, 39283, 33963, 27045, 24444, 19053, 17838, 16045, 12279, 6006, 4263, 4195, 3022, 2808, 96]"
622641,2,13721.0,9.95,43867.0,4595.0,"[38737, 27634, 15586, 14378, 8950, 8027, 3887, 2147, 2092, 1746, 1042, 688, 77, 67, 52]"
622641,3,14752.0,9.95,45383.0,11354.0,"[54371, 41435, 31388, 28490, 18696, 14890, 13313, 11783, 5883, 3363, 3112, 2230, 1493, 575, 53]"
622641,4,14178.0,9.95,42557.0,7143.0,"[42050, 35591, 30129, 23320, 21556, 17608, 15871, 13163, 11961, 11137, 2725, 2668, 2604, 1962, 910]"
622641,5,,,,,[]
797253,1,5998.0,9.82,4381.0,468.0,"[11905, 8846, 5153, 3818, 2607, 1434, 973, 866, 673, 513, 382, 214, 209, 101, 21]"
797253,2,4906.0,9.93,3626.0,213.0,"[9339, 6552, 5092, 3132, 2758, 1143, 1116, 321, 169, 146, 134, 73, 38, 19]"
797253,3,4657.0,9.95,3561.0,156.0,"[6630, 5301, 3981, 2051, 1190, 740, 502, 341, 254, 168, 101, 67, 42, 25, 21]"
797253,4,4564.0,9.93,3394.0,201.0,"[8977, 6076, 5477, 4534, 1420, 1060, 635, 353, 211, 71, 49, 24, 23]"
797253,5,4235.0,9.93,3037.0,145.0,"[6970, 2855, 2151, 1477, 1278, 453, 410, 228, 213, 74, 44, 31, 21, 18, 17]"
812414,1,,,,,[]
812414,2,,,,,[]
812414,3,,,,,[]
812414,4,,,,,[]
812414,5,,,,,[]
602930,1,3274.0,9.87,55036.0,5298.0,"[27104, 21014, 19378, 13363, 11655, 9420, 8768, 7597, 5798, 1555, 1241, 1048, 905, 611, 61]"
602930,2,2504.0,9.91,30924.0,4883.0,"[41342, 31429, 16776, 11601, 11327, 8313, 6615, 5853, 4901, 3777, 838, 747, 718, 597, 565]"
602930,3,1961.0,9.88,23903.0,4129.0,"[19665, 16263, 14797, 10498, 8627, 3286, 2536, 2162, 2149, 430, 414, 116, 62, 46, 31]"
602930,4,1851.0,9.94,21732.0,3749.0,"[14441, 4852, 3211, 2796, 2280, 68, 40, 39, 33, 31, 25, 23, 19]"
602930,5,1815.0,9.94,20310.0,2917.0,"[17830, 11131, 8414, 7007, 6416, 5495, 4916, 4609, 3062, 1138, 961, 664, 648, 19, 15]"
801015,1,748.0,9.93,537.0,102.0,"[797, 655, 517, 188, 177, 153, 114, 58, 39, 27, 25, 20, 19, 14, 11]"
801015,2,499.0,9.97,336.0,45.0,"[261, 176, 132, 74, 34]"
801015,3,438.0,9.94,326.0,50.0,"[391, 232, 108, 77, 73, 21, 15, 9, 8, 6, 5]"
801015,4,394.0,9.96,273.0,27.0,"[265, 221, 107, 34]"
801015,5,423.0,9.94,315.0,37.0,"[315, 253, 174, 82, 60, 26, 10, 6, 5]"
507276,1,2761.0,9.9,36344.0,6984.0,"[2235, 1838, 1609, 636, 489, 418, 299, 270, 240, 190, 132, 109, 89, 82, 70]"
507276,2,2271.0,9.9,29731.0,3164.0,"[4083, 1411, 1260, 446, 344, 234, 208, 191, 149, 109, 60, 48, 36, 19, 12]"
507276,3,2003.0,9.92,27468.0,3113.0,"[1724, 1324, 902, 609, 499, 228, 187, 164, 93, 56, 41, 29, 13, 6]"
507276,4,1879.0,9.92,26049.0,3252.0,"[2922, 2164, 1671, 1141, 1033, 680, 542, 267, 248, 199, 196, 135, 90, 80, 47]"
507276,5,1880.0,9.94,26800.0,2624.0,"[2865, 1974, 1816, 724, 578, 504, 282]"
683496,1,30463.0,9.89,37340.0,7413.0,"[39096, 31617, 23448, 12637, 10291, 6536, 6306, 4794, 3608, 3477, 2239, 1477, 866, 127, 63]"
683496,2,26704.0,9.85,31116.0,3376.0,"[28218, 10842, 8934, 6102, 4562, 3415, 2479, 2177, 2150, 1756, 1410, 1339, 1158, 932, 456]"
683496,3,21674.0,9.94,25469.0,2555.0,"[16519, 12725, 11238, 8507, 6011, 5542, 4427, 3617, 2922, 2888, 2694, 2048, 1594, 382, 11]"
683496,4,21314.0,9.96,24173.0,1987.0,"[25053, 14513, 8708, 7548, 6106, 4318, 2892, 2631, 2140, 2086, 1767, 1405, 1248, 139, 56]"
683496,5,24032.0,9.96,32993.0,3926.0,"[23896, 14091, 7287, 6836, 5471, 4526, 2963, 2938, 1782, 1706, 1566, 1488, 1239, 1058, 173]"
703121,1,11196.0,9.89,16289.0,1752.0,"[19406, 15403, 9310, 7898, 6509, 4662, 3853, 2921, 2733, 2458, 1659, 1619, 50, 16, 14]"
703121,2,8873.0,9.94,12899.0,1342.0,"[20873, 11351, 10023, 7901, 6102, 5324, 4441, 4136, 4046, 3775, 3538, 44, 41, 37, 36]"
703121,3,7763.0,9.96,10377.0,602.0,"[11783, 8322, 5054, 4783, 2468, 2293, 1708, 1691, 1545, 1466, 1164, 726, 19, 18, 15]"
703121,4,7218.0,9.96,9187.0,725.0,"[11619, 7639, 5781, 3605, 2839, 1834, 1324, 1216, 835, 670, 619, 524, 14, 9, 8]"
703121,5,6755.0,9.96,8687.0,746.0,"[12247, 11432, 7909, 5361, 3340, 3009, 1848, 1708, 1397, 1371, 1001, 841, 760, 614, 591]"
783863,1,11055.0,9.83,7262.0,848.0,"[17026, 9074, 6228, 4399, 2707, 2088, 1385, 1319, 1081, 993, 782, 757, 712, 603, 176]"
783863,2,8696.0,9.91,5421.0,392.0,"[9982, 8109, 6797, 4569, 2460, 1857, 1446, 1153, 956, 913, 742, 703, 602, 582, 455]"
783863,3,8473.0,9.81,5620.0,450.0,"[13842, 10478, 6508, 4347, 3171, 2660, 1748, 1524, 977, 974, 778, 619, 601, 589, 563]"
783863,4,8587.0,9.91,6018.0,313.0,"[12029, 8149, 5459, 3157, 1708, 1223, 769, 689, 580, 417, 102]"
783863,5,8062.0,9.88,5015.0,382.0,"[12319, 8397, 5432, 4199, 3712, 1643, 831, 601, 427, 394, 381, 335, 76]"
606911,1,2092.0,9.91,26330.0,3563.0,"[15283, 9273, 7901, 5999, 5888, 5278, 4061, 3058, 2801, 552, 444, 240, 58, 27, 13]"
606911,2,1711.0,9.95,19867.0,1553.0,"[10375, 7586, 7159, 4331, 2879, 2749, 2673, 1683, 1502, 1441, 467, 325, 316, 220, 203]"
606911,3,1701.0,9.95,17180.0,1570.0,"[6515, 5787, 5013, 3621, 3081, 2851, 2120, 1946, 1891, 1455, 539, 396, 362, 308, 244]"
606911,4,2253.0,9.95,15643.0,1295.0,"[7038, 5713, 5474, 5053, 3823, 2522, 1659, 932, 369]"
606911,5,2161.0,9.95,18728.0,974.0,"[8999, 5565, 4181, 3860, 2940, 2105, 2042, 1959, 1520, 583, 395, 293, 272, 215, 13]"
