title_id,title,avg_like_count,avg_star,avg_participants,avg_comment_count,avg_best_comment_like
797417,천재의 게임방송,5238.8,9.71,3903.2,509.2,1106.42
325629,패션왕,10391.8,8.95,60703.6,9990.8,2614.8
753384,비스트사인,222.4,7.29,360.6,78.2,120.31
794422,비타운,144.6,6.96,204.0,26.4,90.04
752462,데이즈,2823.0,6.41,5842.0,562.2,994.77
808955,시크릿 코드,32.6,7.84,71.2,7.0,11.88
811129,러브 똘츄얼리,1427.2,6.76,2289.6,392.8,554.55
786206,리프로듀싱,142.8,8.45,186.0,16.2,70.77
703526,빨리오지 천리마마트,4039.8,7.95,11151.6,711.8,2764.48
724431,버그: 스티그마,6345.4,4.61,28694.6,2285.8,2078.0
808265,방송은 방송으로 봐,3089.8,7.49,4203.4,440.2,1010.47
24530,MLB카툰,12.0,7.54,505.4,297.4,1.42
675829,동네변호사 조들호 시즌2,5900.0,9.21,15281.8,1217.2,2301.36
832281,종이비행기를 날리면,16.0,7.66,36.0,6.67,1.57
779644,샹치,1822.0,7.8,3080.0,786.0,914.65
67340,번데기스,5.8,8.27,600.2,382.0,0.35
801824,컨트롤,133.2,7.88,841.0,387.0,8.65
703633,"안녕, 대학생",13502.4,9.71,21262.2,2094.6,7714.21
788027,전남편과 동거중입니다,1157.0,7.39,1363.8,218.0,625.44
483507,봉수의 다이어리,7.6,7.93,1195.6,340.8,3.03
816659,대신 살쪄주는 여자,4529.33,9.33,4946.67,387.0,1721.09
668050,비밀의 팜로드,6595.6,7.98,40584.8,3033.4,5284.68
551647,킥,1218.2,9.16,29628.6,6789.4,698.85
794101,피그먼트,171.2,7.17,244.4,46.8,52.0
833875,데드맨,5.8,8.06,15.0,3.2,0.69
752402,성경의 역사,12582.6,7.55,34776.8,3209.4,11054.23
796903,불청객,3973.8,9.7,4379.2,238.6,1135.63
733284,구원자,9505.33,9.61,9976.0,696.67,2343.23
726467,틴맘,9944.2,4.86,39239.0,10684.4,8003.51
790705,잿빛오름,1054.6,8.44,1456.8,255.4,205.02
528784,맛집남녀,186.6,6.71,18424.2,7056.8,548.47
730258,갓!김치,3503.6,7.01,7500.0,1509.6,1926.89
347685,슈퍼트리오 시즌2,4.75,7.4,1227.5,302.25,2.15
784821,인간대전,480.4,7.2,1190.8,380.4,205.76
737378,블루투스,2827.0,9.47,4240.8,391.4,1012.17
710755,그랜드 배틀 토너먼트,3814.2,7.4,10329.4,2152.6,2199.11
754781,바이러스X,12456.6,9.36,13877.6,1535.8,6975.39
798173,이상한 변호사 우영우,16631.8,6.5,23453.0,4781.2,5560.45
708427,만 화 고,6952.8,6.04,22178.6,4588.8,4969.44
733488,메이크 업 드림 - Make Up Dream,6958.0,7.3,9173.4,1529.4,4946.67
679547,심연의 하늘 시즌4,,,,,0.0
312979,힘내요 일본!-[릴레이웹툰],33.8,7.08,3190.6,1452.6,62.93
792326,답은 정해져 있다,249.2,7.77,401.2,57.6,69.41
800799,테러사이트,244.0,6.95,641.2,70.8,118.14
760350,낢다른 광화문광장 이야기,1562.8,6.37,5188.6,454.4,1139.64
762778,언플래시레슨,1241.8,5.86,3337.4,904.6,874.35
746860,함께 꿈꾸는 세상,499.0,6.21,1363.4,674.4,305.76
409100,만화사랑 캠페인,3.4,7.9,417.8,217.2,1.36
483506,징검다리,6.8,6.0,2059.4,875.2,36.73
693445,열일곱,11089.2,5.41,33559.4,6871.6,9928.21
415350,엘리오스 전기,12.8,5.33,8091.8,6401.2,15.13
783055,신림/남/22,,,,,0.0
769210,엽사:요괴사냥꾼,3944.2,4.29,15814.0,2352.2,2700.09
766982,희망강림,7921.0,6.11,9136.2,1797.0,4978.97
828372,탑톤스쿨,9.67,5.24,66.33,5.0,14.83
784829,R-X,183.8,6.35,375.0,79.0,65.29
784843,멸망급 빌런들의 선생님,1898.4,5.67,2325.0,472.0,670.87
26440,반지의제왕,3.8,5.63,1335.0,1427.6,34.1
756070,이웃집의 훈훈한 스토커군,215.0,3.7,709.0,92.8,216.35
759089,유비님께 투자하겠어,167.6,3.98,1040.0,163.0,339.38
729374,보다 나은 식당,1212.6,5.25,6582.8,893.0,759.6
728061,돼지만화,13326.8,6.73,18254.0,3516.4,4641.95
686911,공감.jpg,22381.2,3.25,247548.0,35226.8,23249.71
762035,달의 요람,5612.4,3.43,27947.6,5854.6,5986.08
793863,그녀의 육하원칙,1694.8,4.27,4637.8,413.6,747.85
449854,돌아온 럭키짱,4328.6,4.12,61874.0,7571.6,4050.67
680905,REBORN,1478.4,3.67,11963.2,1114.8,1841.07
787145,[사전이벤트] 슈퍼캐스팅: BTS,8254.8,2.83,17389.2,2920.6,3640.68
