title_id,episode,like_count,star,star_participants,comment_count,best_comment_likes
742889,1,17366.0,9.91,17272.0,2230.0,"[44556, 33984, 29097, 15142, 14440, 12226, 6906, 5163, 4249, 4184, 3509, 3140, 2289, 562, 179]"
742889,2,14760.0,9.97,12262.0,1762.0,"[32113, 26298, 17826, 7886, 6954, 5856, 4799, 3785, 3505, 3451, 3056, 2625, 1909, 131, 112]"
742889,3,12679.0,9.97,9804.0,981.0,"[18144, 13683, 12396, 11312, 7400, 4768, 3919, 3326, 3052, 2445, 2125, 1917, 1680, 1556, 924]"
742889,4,11510.0,9.97,9186.0,1002.0,"[16914, 14875, 11786, 9341, 6932, 4055, 3781, 2638, 2225, 2137, 1815, 1656, 1428, 1010, 41]"
742889,5,11340.0,9.97,9104.0,1135.0,"[25727, 14032, 12489, 11048, 4826, 3592, 2969, 2207, 2006, 1471, 1191, 998, 195, 140, 111]"
645129,1,5449.0,9.89,16601.0,5632.0,"[24611, 13963, 13514, 9656, 8938, 8556, 7568, 5331, 5069, 3428, 2814, 2638, 2203, 1473, 23]"
645129,2,3698.0,9.93,11386.0,2706.0,"[14683, 13572, 11105, 8272, 7858, 6295, 5606, 4176, 3409, 3382, 2257, 2176, 2038, 1737, 1410]"
645129,3,3184.0,9.94,9797.0,1942.0,"[13112, 11741, 10540, 10021, 6381, 5650, 4290, 3962, 3114, 2274, 2078, 1874, 1573, 1144, 764]"
645129,4,2957.0,9.96,9361.0,1454.0,"[11704, 8117, 7598, 5960, 4806, 4313, 2695, 2006, 2001, 1975, 1951, 1712, 1449, 972, 931]"
645129,5,2636.0,9.94,8718.0,729.0,"[8772, 6677, 5469, 4555, 3528, 3383, 3053, 2250, 2040, 1629, 1455, 1184, 1078, 979, 10]"
783769,1,42948.0,9.9,32696.0,3704.0,"[28712, 20381, 7954, 6692, 5444, 3654, 2811, 2692, 1715, 1666, 1353, 1335, 1106, 937, 721]"
783769,2,34635.0,9.94,28156.0,1545.0,"[36353, 28446, 18722, 16065, 9795, 6699, 3906, 3091, 2254, 2172, 1722, 1204, 1096, 928, 304]"
783769,3,33272.0,9.96,29381.0,707.0,"[21711, 14707, 10026, 4562, 3857, 2406, 2067, 1463, 1060, 912, 850, 701, 669, 651, 49]"
783769,4,33429.0,9.97,28737.0,695.0,"[51085, 27041, 21492, 10443, 5753, 3464, 2253, 1877, 1399, 1316, 1232, 1231, 881, 822, 772]"
783769,5,33840.0,9.97,29142.0,839.0,"[28343, 27445, 21543, 12046, 8133, 5059, 3762, 2571, 2003, 1930, 1796, 1028, 889, 801, 298]"
766966,1,11147.0,9.91,10595.0,1012.0,"[7326, 5005, 3542, 1810, 1365, 990, 645, 640, 462, 413, 371, 323, 255, 69, 42]"
766966,2,9013.0,9.92,8367.0,392.0,"[10534, 6034, 3417, 2957, 2859, 1489, 1394, 791, 756, 634, 450, 415, 397, 305, 277]"
766966,3,8021.0,9.89,7813.0,459.0,"[10083, 7154, 5452, 4044, 3680, 2819, 2627, 1924, 1061, 959, 919, 842, 788, 512, 427]"
766966,4,7120.0,9.77,6891.0,453.0,"[8170, 4516, 4185, 2602, 1915, 1477, 933, 778, 691, 687, 552, 444, 421, 315, 186]"
766966,5,6318.0,9.78,6177.0,375.0,"[6941, 6690, 4497, 2492, 1962, 1759, 1177, 760, 602, 532, 428, 366, 184, 16, 13]"
25613,1,4855.0,9.85,15406.0,6285.0,"[6673, 3850, 3559, 2131, 1871, 810, 689, 550, 542, 432, 401, 382, 339, 311, 238]"
25613,2,3325.0,9.87,11494.0,1761.0,"[2184, 1969, 1163, 1014, 714, 562, 288, 200, 167, 141, 115, 90, 81, 71, 51]"
25613,3,2793.0,9.86,10047.0,2130.0,"[1679, 1240, 779, 734, 546, 232, 145, 116, 107, 79, 30, 14, 7, 6, 5]"
