title_id,title,avg_like_count,avg_star,avg_participants,avg_comment_count,avg_best_comment_like
259893,소년전[Limit],791.6,9.12,14433.0,4994.8,167.38
789427,소녀행,88.0,9.54,148.8,9.8,10.18
788967,자장자장,645.0,9.37,621.0,94.8,207.21
811716,결혼 시뮬레이션,2470.6,9.25,2736.0,192.2,1315.69
821814,가장 썩은 것을 줄게,6056.4,9.92,5168.6,267.2,1700.68
803222,이세계 용사가 지구를 구하는 이유,2510.6,9.65,3041.8,273.0,454.67
828658,러브 인 바디,1486.25,9.66,1005.0,86.0,379.82
599232,실질객관영화,5247.5,9.84,80701.0,11754.5,14319.13
654317,전설의 레전드,10942.4,9.5,42940.2,6123.0,5132.71
733768,오늘도 사랑하세요,14490.8,9.95,11342.0,862.2,3152.91
729563,압락사스,,,,,0.0
790829,소사이코티,4482.6,9.91,4071.2,267.0,1658.75
807996,월야환담,608.2,9.82,640.8,74.8,102.63
799503,간첩 18세,6132.2,9.45,6053.8,409.2,1127.89
813410,神장산범,8555.0,9.76,6534.8,598.0,2282.27
740135,어른의 계절,4630.8,9.89,4477.8,204.4,1635.23
825001,달달한 지구,26.0,9.65,45.0,7.0,2.8
748418,살의,372.0,9.64,468.75,27.5,25.12
778284,은둔코인,5758.8,9.83,5786.6,605.2,2259.83
780404,물위의 우리,25995.6,9.59,26172.8,924.0,4017.01
471283,모두에게 완자가,4173.0,9.51,45434.2,18562.6,2013.95
809872,룸9,2648.2,9.88,2925.0,199.0,621.56
602287,신의 언어,10312.0,9.94,36642.8,8398.2,5803.55
805657,이단,344.6,9.76,418.0,20.6,33.43
800390,하얀 사자의 비밀 신부,3872.4,9.71,3430.8,170.2,1246.67
795235,살고 싶어? 그럼 키스해,1288.0,9.57,875.0,227.6,193.31
784817,오늘의 컨셉,,,,,0.0
795330,선배는 나빠요!,12112.0,9.17,8450.6,750.6,4073.34
795333,기묘한 만화,6147.0,9.83,7008.4,587.4,2029.57
784828,사파리 로맨스,330.4,9.17,511.4,23.8,67.56
744381,오파츠,5911.2,9.36,6542.4,953.0,1738.93
812352,청춘만개,341.8,9.76,267.6,29.0,59.83
828670,우리 안 사귀어!!,5286.4,9.22,2616.4,355.8,444.38
801593,사내고충처리반,1728.8,9.86,2257.8,132.6,287.96
784810,사심폭발 로망스,757.0,9.27,839.2,68.0,232.58
793350,미나 이퀄,,,,,0.0
795262,사형소년,19796.0,9.88,17170.0,963.0,3135.0
801442,크라임 퍼즐 시즌2,150.0,9.53,230.6,22.6,22.44
769684,용련,323.4,9.65,318.8,20.4,136.04
769689,상연,340.8,9.47,552.2,46.0,123.93
802906,우리 무슨 사이야?,5206.2,9.93,3430.4,265.6,1887.36
551650,오빠 왔다,13168.2,8.9,139260.4,38068.0,5142.91
500943,새벽9시,194.0,9.9,17941.4,3766.2,171.07
775318,황제에게 하트를 심어주세요,6117.0,9.42,5402.8,512.2,1742.41
729883,위험한 신입사원,9736.6,9.55,9071.2,687.0,4049.96
823001,프로페서,381.0,9.6,491.8,152.8,90.38
620642,보세왕,9025.0,9.77,24435.8,3936.8,5473.33
819690,사람 냄새,,,,,0.0
502673,파라다이스,887.6,9.25,13476.2,3375.2,486.01
785303,벨과 야수의 근로계약,1048.0,9.71,723.2,66.2,398.7
537989,장미아파트 공경비,1799.6,9.93,33212.4,5071.0,698.55
793279,1학년 9반,4613.4,9.9,4201.8,300.4,1106.43
92349,내일을 준비하는 우리들의 이야기,3.0,9.72,1680.0,1890.8,1.53
789664,적월의 나라,1998.2,9.72,2248.8,149.8,142.82
791253,비즈니스 여친,,,,,0.0
789425,라나,88.2,9.63,126.6,11.6,31.64
670145,킬더킹,8329.4,9.84,17713.2,2082.2,4989.32
537990,싸귀2 : 퇴마록,2869.2,9.92,55370.2,23592.8,1468.66
800039,데스코드,932.2,9.83,789.6,110.2,202.19
827576,메시아 콤플렉스,128.2,9.88,152.8,9.8,11.81
784851,층간소음,1020.8,9.81,1042.0,138.2,270.17
789543,들개,279.0,9.74,371.2,32.2,29.54
662898,라크리모사,7660.4,9.86,18640.8,3679.6,5465.19
794415,블러드레인2: 천외천,250.0,9.74,329.2,22.6,32.09
710751,약한영웅,38679.6,9.87,47892.2,3102.8,8100.53
721920,나는 남 너는 녀,20221.4,9.66,28012.8,4195.6,12735.13
824196,죽여야 산다,843.2,9.72,935.4,65.8,77.42
759090,라라파루자,342.4,9.3,412.6,39.8,67.2
631780,"2014 네이버 웹툰, 왓 이프?",5731.0,9.85,18567.8,3912.6,15510.71
795256,B와 D사이의 C,802.4,9.73,671.4,94.0,200.9
798622,천상의 주인,2101.8,9.76,1817.4,250.4,283.71
776656,최면학교,15058.6,9.73,12437.8,1231.8,5053.33
528782,사랑을 연기하다,351.4,9.94,28548.8,6385.2,241.38
255088,기능의 재발견,2.0,9.67,799.0,626.4,0.53
789612,마녀의 소녀,2079.2,9.81,1867.8,100.0,555.55
784823,밑빠진 용병대에 돈 붓기,1343.8,9.73,1205.6,101.6,365.45
784834,한 달 서른 날,817.0,9.67,1056.0,92.4,75.96
20762,AA,24.2,9.72,430.4,797.6,5.95
792120,아이돌의 비밀 스터디,1262.0,9.71,1193.0,100.0,477.43
809619,솔그린,1126.6,9.71,901.4,109.4,340.63
721109,Here U Are,23315.2,9.01,61701.2,10220.2,13575.45
65409,하하하 만화세상,3.6,9.69,1025.6,1482.6,2.53
617882,모던패밀리 2,2130.2,9.94,6518.0,1514.2,2122.13
761102,바른탕진 프로젝트,2452.4,9.82,2791.2,240.0,1362.75
834532,조선 세자빈 실종 사건,36.4,9.57,62.4,6.0,2.59
835531,최애캐의 고민상담소,11798.4,9.67,5005.8,1496.6,2463.92
679545,블랙수트,14776.2,9.83,27034.4,2026.4,7325.07
826423,고기인간,213.4,9.65,251.4,23.0,45.22
783549,100,4247.4,9.74,4285.6,568.0,955.68
142910,탐구생활4-그대와 함께 하이킹,73.2,9.82,1478.8,963.8,51.4
669168,최강의 폭주 더 레전드,1801.6,9.83,4302.6,1529.4,912.84
756062,선녀님은 휴가중,194.6,9.01,228.0,37.4,60.12
788661,일상이 무너졌다,4282.4,9.8,3166.6,328.0,1719.33
581630,"꼭, 딱, 똑으로 시작",164.8,9.61,10045.0,1187.0,1865.35
818674,"아, 연애하고 싶다",567.2,9.25,690.8,61.8,162.76
794779,황녀인데 악녀입니다,903.6,9.6,731.0,53.6,200.14
643302,중립디자인구역,8738.2,9.78,25323.0,3909.0,4690.19
776790,폭탄주먹 변대장,1714.4,9.51,1792.4,253.8,593.48
752530,원하는 건 너 하나,4223.0,8.58,4973.6,371.6,1413.73
736277,싸움독학,53253.6,9.72,39630.2,3475.8,10807.79
