title_id,episode,like_count,star,star_participants,comment_count,best_comment_likes
764040,1,9675.0,9.92,9398.0,1269.0,"[13196, 12283, 9783, 5902, 5233, 3105, 2238, 1760, 1379, 1151, 1063, 839, 680, 572, 479]"
764040,2,8222.0,9.94,7552.0,564.0,"[15024, 10629, 7226, 6746, 5054, 3015, 1418, 1392, 1210, 1012, 912, 706, 538, 460, 14]"
764040,3,7595.0,9.92,6620.0,522.0,"[13491, 12467, 7501, 6347, 5031, 3278, 2324, 2279, 1960, 1636, 1464, 1115, 1041, 770, 752]"
764040,4,6944.0,9.88,5935.0,971.0,"[18175, 13448, 8644, 6640, 5945, 4790, 3312, 2274, 2176, 1707, 1561, 1248, 1134, 811, 11]"
764040,5,6321.0,9.92,5554.0,398.0,"[12770, 7718, 6278, 4470, 3545, 2454, 1659, 1458, 1106, 988, 662, 591, 393, 53, 47]"
812121,1,5055.0,9.83,4450.0,270.0,"[10078, 5542, 4210, 2659, 1636, 1213, 611, 514, 324, 316, 210, 142, 108, 60, 56]"
812121,2,3822.0,9.92,3355.0,105.0,"[4326, 2868, 1792, 627, 319, 233, 124, 46, 38, 35]"
812121,3,3601.0,9.95,3057.0,114.0,"[5892, 3380, 2084, 1678, 1011, 845, 462, 172, 113, 62]"
812121,4,3223.0,9.89,2647.0,96.0,"[3356, 2515, 1797, 1095, 831, 348, 202, 74]"
812121,5,2748.0,9.95,2378.0,62.0,"[2360, 1191, 596, 430, 241, 79, 55]"
750582,1,29512.0,9.86,29316.0,2308.0,"[31464, 27580, 17082, 10500, 7573, 6775, 4135, 4114, 3676, 3063, 2877, 2725, 1690, 1500, 170]"
750582,2,22385.0,9.96,17069.0,939.0,"[18355, 15360, 14153, 10257, 6492, 3755, 2596, 2292, 2124, 2014, 1680, 1531, 1286, 165, 163]"
750582,3,20492.0,9.94,15632.0,711.0,"[37978, 22140, 14486, 11066, 6638, 5129, 3401, 2083, 1514, 1396, 1342, 1145, 708, 136, 46]"
750582,4,20479.0,9.97,15107.0,1100.0,"[29449, 22749, 16241, 8952, 6090, 5723, 4668, 4017, 3378, 2957, 1837, 1566, 1549, 1474, 64]"
750582,5,19266.0,9.96,15328.0,690.0,"[28250, 7337, 6360, 4068, 3795, 2859, 1941, 1672, 1309, 1286, 1071, 1061, 808, 36, 11]"
68684,1,1445.0,9.86,12578.0,11347.0,"[3386, 2441, 1953, 1560, 1122, 967, 774, 612, 488, 468, 417, 388, 283, 203, 102]"
68684,2,1111.0,9.89,11239.0,7591.0,"[1195, 1046, 982, 813, 627, 263, 245, 204, 196, 180, 157, 143, 113, 41, 10]"
68684,3,973.0,9.9,9465.0,3796.0,"[1142, 903, 652, 402, 356, 218, 90, 87, 42]"
68684,4,878.0,9.89,9132.0,3319.0,"[1067, 916, 570, 398, 215, 87, 54, 47, 28, 17, 12, 11]"
68684,5,787.0,9.9,8297.0,3386.0,"[1246, 1074, 850, 569, 445, 402, 225, 188, 146, 124, 120, 102, 98, 22, 18]"
780990,1,4440.0,9.85,4054.0,614.0,"[3727, 2879, 1774, 1252, 960, 504, 381, 303, 278, 251, 205, 162, 123, 121, 90]"
780990,2,3464.0,9.91,3154.0,346.0,"[4647, 2345, 2289, 1581, 1170, 602, 367, 269, 38, 16]"
780990,3,2955.0,9.93,2769.0,401.0,"[3217, 1814, 1069, 845, 338]"
780990,4,2815.0,9.94,2537.0,320.0,"[3119, 2829, 1516, 337, 178, 43, 25]"
780990,5,2527.0,9.94,2435.0,239.0,"[1532, 1320, 774, 570, 548]"
769802,1,7700.0,9.73,9852.0,500.0,"[6856, 3820, 2303, 2199, 1029, 805, 785, 701, 419, 416, 399, 366, 48, 18, 17]"
769802,2,6349.0,9.87,6211.0,266.0,"[5512, 4010, 2907, 2808, 2442, 1355, 1058, 934, 897, 496, 384, 365, 336, 323, 26]"
769802,3,6070.0,9.93,5903.0,259.0,"[11234, 8878, 5672, 5083, 3167, 2653, 1751, 1325, 934, 610, 589, 401, 62, 25, 15]"
769802,4,5719.0,9.94,5341.0,247.0,"[10888, 9472, 7286, 5497, 3867, 3199, 2269, 2038, 1913, 1688, 1154, 932, 826, 693, 631]"
769802,5,5283.0,9.91,4954.0,236.0,"[8059, 5758, 4391, 2831, 2700, 1691, 1524, 997, 798, 623, 461, 408, 333, 303, 235]"
819217,1,21284.0,9.96,25502.0,1060.0,"[21467, 16492, 8779, 6193, 6078, 3267, 3002, 2280, 1830, 1327, 1044, 948, 686]"
