title_id,title,avg_like_count,avg_star,avg_participants,avg_comment_count,avg_best_comment_like
801035,퍼니게임,6321.0,9.86,7549.6,674.4,1954.73
803216,리트라이,37.4,9.06,99.0,79.8,0.91
826663,데이 오어 나이트,10.2,8.81,26.4,2.8,0.29
62251,플루타크 영웅전,44.2,9.18,1735.8,857.0,70.18
682803,2016 비명,22318.6,9.77,34299.8,6630.8,12643.61
517661,와라! 원아이디,13.4,9.17,1755.6,567.6,5.38
247228,발컨 길들이기,0.2,9.13,1055.4,611.8,0.41
113511,열가지 묻지馬 이야기,0.2,9.22,517.0,575.2,0.11
756056,가난을 등에 업은 소녀,814.4,8.04,884.8,106.4,305.86
702608,랜덤채팅의 그녀!,42845.6,9.89,41894.6,3632.4,13137.14
53559,절세미인프로젝트,0.6,9.03,660.8,1228.8,0.38
732224,인싸라이프,16770.4,9.76,12524.8,691.0,5876.19
749632,파이게임,15489.6,9.91,16128.8,1506.2,5639.13
801251,사이코패스 히어로,115.8,9.16,145.2,49.8,25.8
822885,이혼 후 코인 대박,1362.2,9.84,1379.2,285.8,210.25
801446,지금 우리 연구소는,2911.5,8.88,3354.25,453.0,789.2
797727,무간도시,199.4,9.01,359.4,72.0,69.7
713055,호곡,7266.4,8.72,21073.2,2056.4,2708.87
626907,복학왕,34241.6,9.63,66043.2,13858.6,23118.99
796218,2022 스크롤금지,19343.2,9.33,19979.0,2487.2,6930.26
775176,재난소년,1826.4,9.66,1956.0,158.0,462.27
809597,킬링대디,665.8,9.32,744.2,61.0,250.78
773640,대디고라운드,89.4,8.59,249.8,13.4,24.47
824522,용두캅,15.0,9.24,32.2,9.2,2.75
595823,출동! 히어로 전사,233.0,8.97,13846.6,5210.2,4851.25
786979,별을 쫓는 소년들,4905.6,8.86,4145.0,1132.6,2111.37
769317,삼매경,15245.25,9.94,13657.25,975.25,4456.41
801950,고교흥신소,1157.0,8.97,2064.4,247.0,304.57
812127,DC 플래시: 세상에서 제일 빠른 남자,261.0,8.99,374.67,65.67,82.06
786934,홀더,68.4,9.12,114.6,11.2,11.6
722382,화양연화 Pt.0 ＜SAVE ME＞,52935.0,8.0,87301.0,19167.0,11375.07
745653,얌전한 사이,8854.6,7.51,13852.8,2456.6,7910.33
78805,판타스틱 어른백서,3.2,8.45,933.2,421.0,0.33
801743,사장님은 투타임,40.0,9.0,56.0,27.0,2.46
789988,용돈이 계속 늘어!,315.2,9.12,401.0,33.4,67.07
833876,소녀히어로,24.0,9.35,28.0,7.0,0.71
377688,태환이의 GOLD STORY,1.0,8.99,1238.2,497.6,0.56
26101,와탕카2,17.2,9.43,377.4,3375.8,1.15
264168,아하! 이게 바로 외교!,0.2,8.85,639.0,735.6,0.17
802865,강남의 기사,2527.6,9.41,3397.6,265.2,428.05
103759,이말년씨리즈,5892.2,9.82,24383.4,4393.2,2460.28
26411,아이러브올림픽게임즈,1.2,9.0,189.4,1538.0,0.89
804994,"숨, 죽이다",178.6,8.66,276.8,36.6,47.21
753381,데빌카운터,126.8,8.83,269.8,26.4,29.42
56440,백투스쿨,4.6,8.66,1972.0,2727.2,2.15
