title_id,title,avg_like_count,avg_star,avg_participants,avg_comment_count,avg_best_comment_like
640050,엄마와 딸 x2,12550.8,9.94,32023.0,1848.4,5286.79
694190,지니의 세포들,9624.0,9.96,15291.8,1019.0,4738.49
733006,너에게만 보이는,17115.0,9.98,15441.4,809.2,3967.09
773187,사랑과 평강의 온달!,11897.2,9.96,9388.8,601.8,4648.03
803515,전여친,2353.8,9.97,3086.4,90.8,403.43
603159,레사 시즌2~3,10513.0,9.93,49061.0,8321.0,9966.69
818020,"사랑, 그거 어떻게 하는 건데",3073.0,9.96,2851.6,134.4,750.59
632330,빙의,10333.0,9.95,30003.6,5723.8,7738.45
731019,그날 죽은 나는,17605.4,9.98,20959.4,735.4,5431.77
812660,찐한 고백,4867.4,9.95,4473.2,157.4,1356.84
814149,집착광공 집사전락,9196.0,9.94,7493.67,433.67,3785.63
687921,아일랜드 2부,14151.4,9.95,21442.6,3073.4,2458.61
697655,절벽귀,20032.0,9.96,29230.5,2278.0,7158.1
770523,흑막 여주가 날 새엄마로 만들려고 해,24680.0,9.94,20130.6,742.8,7529.13
753975,내게 필요한 NO맨스,19913.0,9.95,18302.6,1107.4,9283.63
739411,왕세자 입학도,15588.8,9.96,16012.6,1046.2,7206.82
780988,길고양이 행진,1538.8,9.94,1694.6,115.8,178.21
822875,악녀는 조용히 살고 싶을 뿐인데!,5737.6,9.96,5094.8,345.4,1388.81
713581,내 여자친구는 상남자,42997.2,9.9,31850.6,6612.6,18159.37
651670,낢 부럽지 않은 신혼여행기,17026.25,9.96,18458.0,1407.0,2493.62
808776,엘프,2387.4,9.94,3682.8,158.8,636.6
689705,완벽한 허니문,37807.67,9.96,47470.0,4612.67,25080.07
774862,조조코믹스,51507.0,9.91,27451.2,5029.4,17344.08
806776,노인의 꿈,4661.0,9.95,5775.67,276.33,575.49
400740,천년구미호,11694.4,9.95,35501.8,6847.0,2607.44
652122,철벽! 연애 시뮬레이션,20527.25,9.96,37875.25,4119.0,15489.95
824749,내 연애 너 있다,7210.4,9.96,4781.2,348.6,1191.48
700361,미스터리 호러 지하철,12764.4,9.97,19108.6,1412.4,5266.07
821800,외향남녀,3232.25,9.96,2778.5,188.75,1221.85
807406,당신의 그림자를 그만두었을 때,3861.0,9.94,3763.2,130.4,634.89
790824,뽀샵일기,18295.2,9.97,8860.0,1821.4,4153.65
787061,소공녀 민트,21344.6,9.94,18365.2,1135.2,4994.15
729084,천사가 아니야,10142.8,9.93,12184.0,409.4,3479.91
797115,옆집남자 친구,8127.8,9.96,6297.4,209.2,2099.75
818360,우리는 후라이족,2276.8,9.96,2485.6,143.0,616.5
773522,1을 줄게,,,,,0.0
664833,선생님이 간다!,4981.4,9.97,11688.4,957.8,2641.31
660366,마스크걸,,,,,0.0
626906,패밀리 사이즈,12896.8,9.95,27092.6,1786.2,5306.25
738194,당신의 과녁,13461.6,9.95,14274.4,876.2,5011.89
824782,불편한 편의점,4171.4,9.95,4716.0,348.0,1010.95
803010,로맨스가 가능해?,4424.0,9.95,4294.0,147.0,680.27
678500,아일랜드 1부,16003.0,9.95,26327.4,2947.2,3023.63
761104,"곱게 키웠더니, 짐승",35237.0,9.92,27231.2,1900.2,14552.64
654318,미래소녀,13203.0,9.95,32874.2,4048.4,10802.36
797442,멜빈이 그들에게 남긴 것,8122.8,9.97,6788.2,396.0,3356.98
783523,내가 죽기로 결심한 것은,27703.6,9.94,21236.8,1026.4,10748.8
654817,미라클! 용사님,11244.6,9.97,24677.6,3200.8,6533.75
687915,꿈의 기업,19932.2,9.97,31712.6,3129.6,7948.32
643549,피아노,10613.2,9.97,25969.4,4204.8,12904.41
602923,안 돼요 마왕님!,4509.4,9.92,46304.8,5926.8,8485.81
651939,나처럼 던져봐,5905.8,9.93,11919.6,2462.6,2134.42
790416,나의 작은 서점,7822.2,9.97,7911.2,379.8,2254.9
597466,매지컬 고삼즈,9616.2,9.93,58912.8,12615.6,18374.03
760002,반귀,11931.6,9.92,13080.8,815.0,4646.27
784255,먹는 인생,41169.6,9.95,20248.8,4464.4,8569.61
756672,오늘의 노담망(望)화,6419.8,9.96,6074.8,421.6,3079.12
732955,닥터앤닥터 육아일기,11791.6,9.93,20280.2,719.0,4376.92
800506,웅크,11760.0,9.97,6828.0,913.0,2087.01
723790,금붕어,14307.8,9.95,17788.8,1134.0,4193.56
805745,케찰코아틀 - 헤수스,,,,,0.0
794944,하렘에서 살아남기,8053.8,9.93,6998.0,477.6,3791.48
741825,꽃만 키우는데 너무 강함,20770.6,9.96,19796.2,1557.0,7421.05
750493,드로잉 레시피,7136.8,9.95,10497.4,338.4,1240.69
752533,새벽 두 시의 신데렐라,17349.2,9.95,14490.8,818.6,6183.06
802039,루루라라 우리네 인생,6133.2,9.94,5049.2,699.8,995.99
687126,쿠키히어로,13819.2,9.97,22239.8,2528.6,6937.68
722728,꿀벌과 아카시아,11866.33,9.93,19019.0,1048.0,5615.82
613933,운빨로맨스,7025.0,9.89,22728.2,2829.0,8167.88
793853,악마라고 불러다오,7668.6,9.94,6198.2,296.2,1613.85
778991,몸이 바뀌는 사정,10430.6,9.92,9468.2,534.8,4533.15
735243,복학생 정순이,14986.8,9.95,21015.2,1038.8,5417.35
819050,연민의 굴레 + 쉬는 시간,535.6,9.92,891.4,85.2,156.09
661886,달려라!메리,5232.2,9.96,14365.0,1153.6,2956.44
785703,애옹식당,22346.2,9.94,14730.4,1965.8,5019.6
801515,비서 일탈,5798.0,9.94,5277.0,198.2,1204.47
809054,네이처맨,8852.0,9.97,11228.2,721.0,2256.43
