title_id,episode,like_count,star,star_participants,comment_count,best_comment_likes
729946,1,25291.0,9.94,29363.0,2589.0,"[32872, 18130, 13922, 10879, 8169, 6300, 5680, 4074, 3728, 3364, 2283, 1994, 1258, 28, 28]"
729946,2,19147.0,9.96,21893.0,892.0,"[20057, 18229, 14355, 10937, 6669, 5022, 2930, 2646, 2220, 1629, 1571, 610, 9]"
729946,3,17493.0,9.91,20213.0,1147.0,"[23734, 14142, 13050, 8415, 7125, 4836, 4414, 3135, 2256, 1888, 1213, 982, 103, 76]"
729946,4,16985.0,9.94,18768.0,936.0,"[16954, 10786, 10368, 5720, 2326, 2001, 1848, 1205, 939, 855, 533, 387, 136]"
729946,5,16884.0,9.97,19006.0,1234.0,"[25757, 18163, 12095, 9181, 6067, 5202, 4949, 4881, 3862, 3389, 2364, 1789, 855, 375, 287]"
818909,1,4960.0,9.85,4260.0,328.0,"[4272, 2404, 2089, 926, 564, 547, 311, 227, 167, 114, 72]"
818909,2,4099.0,9.94,3633.0,154.0,"[4042, 3712, 3008, 2244, 1092, 491, 383, 172, 20, 13]"
818909,3,3633.0,9.96,3219.0,97.0,"[2485, 1330, 1122, 910, 133, 37, 34, 22, 13, 12, 9, 7, 5]"
818909,4,3541.0,9.96,3238.0,125.0,"[3732, 2654, 1399, 904, 847, 607, 410, 191, 133, 73, 65, 40, 12, 10, 9]"
818909,5,3445.0,9.93,3124.0,120.0,"[3150, 2160, 1203, 422, 269, 106, 81]"
751625,1,13540.0,9.93,11929.0,714.0,"[13622, 9379, 6624, 5377, 3367, 2846, 1893, 1278, 970, 875, 627, 517, 431, 45]"
751625,2,11165.0,9.88,9174.0,372.0,"[9099, 7341, 5930, 4263, 3624, 3319, 1753, 1528, 1365, 1244, 801, 744, 639, 83, 22]"
751625,3,10482.0,9.88,9632.0,400.0,"[11877, 10790, 10143, 6628, 4399, 3487, 1793, 1517, 1451, 1166, 883, 827, 782, 736, 520]"
751625,4,9519.0,9.94,8059.0,228.0,"[15159, 11279, 9285, 6502, 3711, 3287, 2460, 1821, 1497, 1144, 1100, 969, 671, 617, 47]"
751625,5,9065.0,9.94,7880.0,246.0,"[8049, 6164, 3783, 2515, 2094, 1461, 1159, 729, 610, 570, 508, 332, 70, 58, 26]"
781354,1,21895.0,9.9,33080.0,3316.0,"[21882, 17619, 17078, 11335, 9209, 8785, 4509, 4343, 2897, 2284, 2220, 1740, 1381, 1245, 511]"
781354,2,15537.0,9.88,22209.0,1783.0,"[22297, 10957, 9925, 8912, 6100, 4505, 4086, 3035, 2639, 2409, 2247, 1761, 1496, 879, 537]"
781354,3,13883.0,9.91,18377.0,1462.0,"[17987, 13031, 6209, 4520, 3046, 1999, 1781, 1514, 1504, 1236, 975, 532, 331, 287, 219]"
781354,4,11699.0,9.92,14956.0,1139.0,"[10359, 8779, 5938, 4079, 3930, 3549, 2531, 2027, 1914, 1463, 1321, 925, 819, 763, 500]"
781354,5,11709.0,9.92,15025.0,1051.0,"[12255, 8999, 8476, 5641, 4194, 2265, 2107, 1818, 1647, 1497, 1207, 1011, 919, 867, 489]"
443421,1,1699.0,9.73,15968.0,5268.0,"[4229, 2842, 1370, 1072, 687, 491, 413, 384, 347, 315, 296, 169, 162, 146, 53]"
443421,2,1553.0,9.83,14488.0,2540.0,"[1064, 784, 688, 676, 482, 436, 213, 146, 138, 94, 90, 43, 31, 18, 11]"
443421,3,1328.0,9.8,13232.0,1635.0,"[3498, 2332, 1701, 1477, 820, 594, 466, 359, 317, 311, 284, 261, 241, 196, 179]"
443421,4,1414.0,9.87,12833.0,2459.0,"[2516, 1821, 1114, 871, 628, 579, 475, 395, 353, 293, 272, 234, 196, 149, 133]"
443421,5,1287.0,9.9,12469.0,2670.0,"[1427, 1095, 865, 816, 520, 419, 356, 322, 228, 131, 127, 100, 69, 57, 55]"
622648,1,21784.0,9.87,65454.0,21903.0,"[79503, 50107, 48772, 40829, 28856, 28170, 25620, 23644, 21361, 7067, 5953, 2900, 2164, 114, 83]"
622648,2,19978.0,9.82,56466.0,13169.0,"[47105, 35540, 35084, 30077, 27455, 26505, 20778, 20575, 17153, 16168, 6694, 5176, 4117, 3999, 3449]"
622648,3,18736.0,9.87,51113.0,17442.0,"[51666, 26154, 21369, 14655, 11314, 9562, 9259, 9200, 5514, 3543, 952, 553, 110, 87, 21]"
622648,4,18627.0,9.9,55298.0,24643.0,"[52006, 36738, 36523, 32815, 25693, 25307, 24797, 22810, 10990, 9137, 7773, 7384, 7110, 3102, 124]"
622648,5,14876.0,9.88,48414.0,12636.0,"[66600, 58671, 50823, 33420, 30278, 23842, 22583, 16323, 7943, 3111, 2564, 2367, 2152, 1794, 48]"
817122,1,3936.0,9.8,3505.0,292.0,"[4100, 2118, 1564, 1526, 753, 617, 256, 246, 149, 127, 74, 28, 9]"
817122,2,3697.0,9.85,3568.0,213.0,"[2424, 2310, 846, 682, 660, 492, 240, 197, 175, 160, 114, 92, 86, 5]"
817122,3,3470.0,9.89,3117.0,94.0,"[2648, 1125, 556, 490, 436, 308, 135, 100, 23]"
817122,4,3252.0,9.87,2933.0,155.0,"[3817, 2779, 1705, 1245, 762, 260, 136]"
817122,5,2952.0,9.87,2658.0,188.0,"[3130, 2461, 1878, 1239, 707, 365, 338, 267, 160]"
775334,1,2831.0,9.81,3003.0,177.0,"[1465, 1441, 1284, 695, 509, 282, 136, 94, 7]"
775334,2,2396.0,9.87,2707.0,78.0,"[1496, 951, 703, 490, 339, 107, 91, 57, 53]"
775334,3,2310.0,9.88,2612.0,80.0,"[985, 785, 499, 204, 118]"
775334,4,2231.0,9.76,2610.0,244.0,"[3090, 1871, 1794, 1102, 644, 615, 381, 287, 223, 178, 141, 131, 115, 111, 81]"
775334,5,2080.0,9.94,2298.0,115.0,"[4423, 2877, 1802, 1086, 694, 494, 319, 196]"
81482,1,23164.0,9.88,49122.0,27231.0,"[28893, 18040, 13559, 7237, 5619, 5170, 2874, 2327, 2169, 2056, 2043, 1746, 1252, 550, 532]"
81482,2,19010.0,9.89,43098.0,14659.0,"[25488, 15853, 12831, 6949, 6294, 2657, 2347, 1806, 1377, 1357, 1215, 694, 650, 415, 17]"
81482,3,16244.0,9.89,36366.0,11888.0,"[12653, 7934, 6807, 3053, 2333, 2165, 1368, 1357, 1003, 673, 604, 413, 280, 77, 26]"
81482,4,15530.0,9.9,35488.0,7570.0,"[12915, 9967, 7650, 4304, 3764, 3019, 2282, 1668, 1220, 1209, 1201, 909, 727, 654, 529]"
81482,5,14624.0,9.89,34036.0,7092.0,"[9241, 6125, 4004, 2555, 1165, 410, 384, 302, 228, 154, 135, 132, 129, 102, 68]"
822835,1,,,,,[]
822835,2,,,,,[]
822835,3,,,,,[]
822835,4,,,,,[]
822835,5,,,,,[]
702170,1,16151.0,9.78,24869.0,3831.0,"[24899, 21514, 13145, 11913, 8638, 8291, 6239, 5793, 5391, 4589, 4112, 3892, 3843, 2218, 72]"
702170,2,10385.0,9.88,15260.0,1433.0,"[24617, 15867, 14007, 7153, 6097, 5323, 4541, 3839, 1262, 1113, 973, 48, 41, 40, 31]"
702170,3,9678.0,9.93,13456.0,1114.0,"[14783, 12615, 11491, 8549, 6765, 5621, 3671, 3611, 2765, 2421, 2034, 1789, 1487, 1221, 61]"
702170,4,8904.0,9.94,12749.0,1049.0,"[11193, 11003, 7554, 4999, 4526, 4267, 3061, 2457, 1898, 1621, 1449, 1054, 870, 817, 792]"
702170,5,8803.0,9.92,13046.0,1316.0,"[15309, 10762, 9555, 6731, 6709, 3269, 2678, 2482, 2338, 2151, 1506, 1458, 1322, 1200, 665]"
805436,1,637.0,9.9,668.0,263.0,"[1540, 835, 542, 500, 351, 258, 232, 94, 55, 43, 20]"
805436,2,349.0,9.93,442.0,75.0,"[629, 292, 258, 152, 120, 84, 79, 51, 20, 10]"
805436,3,289.0,9.95,442.0,23.0,"[365, 223, 98, 74, 53]"
805436,4,278.0,9.94,389.0,34.0,"[345, 211, 159, 100, 27, 16]"
805436,5,262.0,9.88,353.0,28.0,"[263, 164, 115, 53, 27, 23, 15, 10, 10, 5]"
733079,1,44089.0,9.95,32395.0,899.0,"[58143, 27984, 12958, 11363, 4363, 3110, 2421, 2385, 1772, 1669, 1445, 1420, 1075, 102, 36]"
733079,2,40189.0,9.96,34393.0,993.0,"[43285, 40996, 19026, 12832, 8727, 6405, 5414, 3813, 2852, 2787, 2531, 2395, 2281, 24, 13]"
733079,3,36050.0,9.96,26800.0,514.0,"[51248, 37085, 34972, 23676, 17214, 9883, 7772, 7730, 5953, 4301, 2649, 2313, 2053, 1910, 84]"
733079,4,33020.0,9.94,23996.0,576.0,"[30307, 24854, 18677, 16625, 10411, 4850, 4320, 3339, 3125, 2643, 2491, 2293, 1948, 1370, 1287]"
733079,5,32423.0,9.95,23469.0,987.0,"[38593, 27837, 26063, 20549, 7769, 6762, 5551, 4273, 3072, 2452, 2004, 1772, 140, 44, 12]"
521533,1,4656.0,9.86,21369.0,6007.0,"[12444, 10109, 6741, 5893, 5254, 4949, 3947, 3555, 3417, 3068, 2477, 2445, 2420, 2047, 2003]"
521533,2,3811.0,9.81,22326.0,6807.0,"[10510, 8350, 8002, 7303, 6544, 4170, 3708, 3205, 2963, 2281, 2010, 1859, 1549, 633, 47]"
521533,3,3340.0,9.77,20021.0,3423.0,"[8078, 5617, 4231, 3122, 2565, 2052, 1731, 1617, 1501, 1111, 1025, 983, 932, 914, 118]"
521533,4,3690.0,9.91,18769.0,6003.0,"[15845, 10327, 8234, 6355, 4677, 3955, 3414, 2427, 2402, 2029, 1937, 1679, 1311, 95, 79]"
521533,5,3113.0,9.91,16368.0,2361.0,"[9120, 6473, 4325, 3019, 2621, 2348, 1976, 1744, 1551, 1172, 1138, 1134, 1067, 857, 816]"
809558,1,2063.0,9.81,2315.0,90.0,"[1460, 507, 369, 176, 120, 77, 66, 58]"
809558,2,1562.0,9.95,1552.0,40.0,"[874, 660, 290, 171, 94]"
809558,3,1516.0,9.94,1580.0,83.0,"[1039, 637, 337, 17, 14]"
809558,4,1400.0,9.94,1491.0,47.0,"[1196, 683, 413, 209, 152, 86]"
809558,5,1265.0,9.96,1380.0,47.0,"[493, 285, 166, 91, 70, 52, 38]"
813403,1,1822.0,9.87,1146.0,138.0,"[3045, 931, 857, 270, 69, 36]"
813403,2,1381.0,9.89,1310.0,56.0,"[1068, 381, 258, 126]"
813403,3,1385.0,9.93,1041.0,132.0,"[1378, 1009, 460, 284, 122, 52, 33, 22]"
813403,4,1311.0,9.95,883.0,82.0,"[1081, 841, 497, 240, 107]"
813403,5,973.0,9.91,637.0,84.0,"[1292, 522, 461, 365, 167, 106, 92, 83, 50]"
745652,1,9777.0,9.82,16887.0,1364.0,"[13162, 11876, 7870, 6464, 3152, 2936, 2591, 2046, 1797, 1680, 1537, 1338, 972, 81, 39]"
745652,2,6559.0,9.89,7149.0,416.0,"[6713, 5422, 4832, 3571, 3045, 2441, 1570, 858, 738, 647, 479, 416, 330, 32, 19]"
745652,3,5757.0,9.88,6165.0,535.0,"[12440, 5901, 5202, 4079, 2607, 1987, 1672, 1396, 853, 825, 778, 582, 445, 418, 14]"
745652,4,5282.0,9.89,5867.0,495.0,"[3659, 3591, 2902, 2445, 1833, 1316, 1086, 883, 866, 746, 672, 580, 551, 291, 34]"
745652,5,4801.0,9.9,5202.0,315.0,"[5486, 3251, 2643, 2022, 1763, 1144, 1048, 693, 602, 474, 265, 213, 195, 96, 26]"
400738,1,994.0,9.84,10418.0,3266.0,"[1020, 747, 696, 299, 220, 176, 136, 127, 64, 47, 44, 32, 24, 20, 19]"
400738,2,888.0,9.88,10975.0,3984.0,"[1250, 792, 573, 349, 250, 212, 165, 152, 118, 46, 29, 28, 28, 27, 27]"
400738,3,717.0,9.9,9658.0,3100.0,"[1134, 757, 715, 331, 206, 165, 145, 140, 107, 96, 31]"
