title_id,episode,like_count,star,star_participants,comment_count,best_comment_likes
812144,1,2171.0,9.74,1987.0,140.0,"[1829, 1667, 779, 520, 327, 191, 158, 48, 44, 38, 37, 36, 33, 25, 6]"
812144,2,1868.0,9.76,1804.0,101.0,"[1621, 1313, 618, 430, 214, 135, 100]"
812144,3,1616.0,9.89,1438.0,92.0,"[1002, 788, 469, 337, 140, 88]"
812144,4,1548.0,9.93,1385.0,125.0,"[1538, 1061, 773, 478, 367, 328, 199, 157, 98, 81, 77, 67, 26]"
812144,5,1319.0,9.91,1259.0,80.0,"[1083, 561, 312, 255, 129, 50]"
765822,1,16985.0,9.64,14174.0,2301.0,"[35776, 24096, 20456, 18709, 9732, 8384, 7082, 6246, 5371, 4900, 3678, 3349, 2542, 1250, 287]"
765822,2,14915.0,9.88,14305.0,1692.0,"[24611, 18927, 17467, 9365, 7227, 4390, 4065, 2889, 2568, 2270, 1985, 1848, 1495, 842, 371]"
765822,3,11657.0,9.89,8249.0,1199.0,"[17703, 12990, 7556, 4986, 4150, 3814, 3315, 1923, 1799, 1683, 1595, 1535, 1469, 971, 758]"
765822,4,10161.0,9.92,6966.0,780.0,"[11951, 10285, 8095, 4774, 2440, 1795, 1323, 1149, 1093, 1056, 1004, 656, 437, 409, 318]"
765822,5,9752.0,9.92,6859.0,817.0,"[13590, 12171, 6606, 4260, 3583, 1690, 1529, 1396, 918, 872, 720, 344, 325, 305, 278]"
818146,1,1814.0,9.88,1397.0,71.0,"[701, 293, 207, 144, 90, 46, 45, 18, 12]"
818146,2,1616.0,9.91,1288.0,70.0,"[1321, 537, 220, 170, 13, 5]"
818146,3,1696.0,9.91,1424.0,87.0,"[1372, 784, 610, 434, 242, 90]"
818146,4,1616.0,9.96,1288.0,81.0,"[1735, 915, 579, 553, 213, 89]"
818146,5,1394.0,9.95,1106.0,146.0,"[1674, 1138, 953, 744, 455, 308, 203, 56]"
76758,1,315.0,9.89,5531.0,2733.0,"[1438, 898, 295, 199, 127, 48, 39, 34, 22, 19, 12, 11, 8, 7, 7]"
76758,2,274.0,9.92,6022.0,4354.0,"[502, 225, 165, 143, 137, 71]"
76758,3,234.0,9.93,5180.0,3271.0,"[347, 309, 162, 110, 55]"
76758,4,281.0,9.91,5303.0,3880.0,"[2510, 334, 271, 254, 229, 95, 74, 45]"
76758,5,203.0,9.94,4934.0,2293.0,"[834, 365, 253, 164, 119, 84, 10]"
748532,1,10073.0,9.86,9045.0,850.0,"[12706, 9474, 4973, 3489, 2903, 2240, 877, 838, 807, 617, 562, 468, 443, 381, 178]"
748532,2,9736.0,9.86,8835.0,643.0,"[15330, 10663, 7022, 4016, 3609, 2869, 1066, 937, 819, 757, 665, 478, 210, 39, 12]"
748532,3,8203.0,9.91,7191.0,452.0,"[12076, 9920, 8776, 7231, 5211, 2614, 2543, 1575, 1203, 817, 699, 36, 21, 7, 6]"
748532,4,7382.0,9.92,6622.0,240.0,"[9948, 7393, 5722, 3826, 2958, 2863, 1498, 1459, 927, 514, 364, 261, 201, 106, 9]"
748532,5,6745.0,9.92,6042.0,176.0,"[10701, 8734, 7924, 3802, 3408, 2577, 1494, 791, 271, 195, 141, 114, 93, 75, 6]"
786266,1,870.0,9.84,915.0,122.0,"[256, 90, 75, 59, 25, 20]"
786266,2,610.0,9.9,730.0,44.0,"[143, 10]"
786266,3,564.0,9.84,669.0,34.0,[77]
786266,4,491.0,9.82,576.0,26.0,"[41, 24]"
786266,5,480.0,9.83,614.0,28.0,"[190, 110, 81, 43, 27, 22]"
710649,1,9808.0,9.75,13752.0,5811.0,"[21794, 16419, 10349, 10180, 7249, 6340, 6131, 5580, 5225, 5006, 4421, 4350, 4153, 2799, 61]"
710649,2,5916.0,9.9,7775.0,1295.0,"[8699, 8582, 7029, 5370, 4863, 4718, 4231, 3338, 2827, 2630, 2338, 1726, 1656, 1159, 45]"
710649,3,4926.0,9.94,6382.0,1301.0,"[13681, 12494, 10686, 7143, 5468, 5414, 4839, 4241, 3680, 3462, 2607, 2358, 2092, 1931, 1671]"
710649,4,4299.0,9.94,5742.0,907.0,"[6948, 5254, 5055, 3952, 3405, 3160, 2449, 2138, 1643, 1633, 1402, 1332, 941, 575, 42]"
710649,5,3908.0,9.95,5032.0,826.0,"[6882, 4587, 4452, 3654, 2579, 1967, 1759, 1623, 1528, 1408, 1190, 985, 826, 30, 26]"
258205,1,,,,,[]
258205,2,,,,,[]
258205,3,,,,,[]
258205,4,,,,,[]
258205,5,,,,,[]
753806,1,5058.0,9.77,10090.0,579.0,"[11343, 8878, 6178, 3465, 3427, 1922, 1865, 1196, 1153, 949, 879, 847, 563, 504, 47]"
753806,2,3614.0,9.84,3968.0,185.0,"[6903, 4967, 3902, 2744, 1902, 1677, 1120, 1000, 827, 721, 622, 391, 379, 242, 59]"
