title_id,title,avg_like_count,avg_star,avg_participants,avg_comment_count,avg_best_comment_like
703843,비질란테,36889.8,9.97,45657.0,3900.6,12207.36
749456,웰캄투실버라이프,13362.8,9.97,17562.0,1187.2,3145.07
698247,찬란하지 않아도 괜찮아,,,,,0.0
712003,여중생A-우리들의 축제,18396.2,9.97,28066.2,1880.8,7829.11
791616,미니어처 생활백서,9390.6,9.96,9776.2,343.4,2317.55
741150,당신의 향수,16554.0,9.97,21551.2,864.6,4315.7
719277,허니버니,19696.67,9.94,23825.0,1698.33,10432.91
708453,고교생을 환불해 주세요,26549.4,9.95,28463.2,2193.8,10024.93
783527,그렇고 그런 바람에,17749.2,9.96,16871.4,737.0,8012.76
622640,프린스의 왕자,17296.0,9.96,51076.0,5573.4,15370.01
697685,신과함께,42877.0,9.94,79975.8,4058.0,11779.99
819691,"헤어진 다음날, 달리기",364.0,9.96,570.0,25.0,37.52
642599,아이덴티티,8271.4,9.97,26833.2,2216.8,9217.73
697679,쌉니다 천리마마트,18256.2,9.97,31364.8,1304.2,4064.11
316909,그 판타지 세계에서 사는 법,6177.4,9.95,16280.2,2011.2,1306.05
732056,썸머 브리즈,35786.4,9.97,39993.4,2526.8,13275.01
712694,MZ-레이징 인페르노,7267.8,9.95,10470.8,1111.8,1456.45
753973,후아유!,12154.4,9.96,11050.0,597.6,4256.08
728900,인어를 위한 수영교실,37112.8,9.96,43206.4,2238.4,10484.24
784507,푸쉬오프,12961.6,9.98,17408.0,751.2,4503.27
705328,환상적인 소년,17816.6,9.97,30265.8,2123.6,7640.09
714880,괜찮니? 얘들아,17695.6,9.97,23968.6,1303.0,7659.27
772401,니나의 마법서랍,18984.4,9.97,22123.8,1080.8,8502.92
798177,키미앤조이,5286.0,9.96,5811.4,209.4,1425.09
722386,오라존미,15623.8,9.98,27578.4,1147.2,8070.99
703835,1인용 기분,26521.0,9.97,27416.6,3023.8,6311.24
727191,모퉁이 뜨개방,19322.0,9.97,30964.67,1370.67,4072.87
652418,파도의 주인,9680.8,9.96,19200.2,2102.6,3955.93
784129,그 해 우리는 - 초여름이 좋아!,25136.4,9.97,22931.2,853.0,4457.49
647947,저승에서 만난 사람들,15847.0,9.98,37733.0,4834.0,15976.37
790713,대학원 탈출일지,30579.4,9.96,14728.6,2534.4,8798.0
754484,안녕 나의 모모로,7157.2,9.97,8336.2,645.4,2578.3
725830,같은도장,16122.4,9.96,20501.6,913.8,3922.17
764129,살아남은 로맨스,34449.6,9.96,28953.2,1646.2,13098.83
810682,범상찮은 밤,3826.6,9.97,4204.8,168.0,982.55
694191,MZ-퓨어 이블,7788.0,9.94,12708.0,1363.4,2373.44
761498,엔딩 후 서브남을 주웠다,29813.2,9.95,25800.0,1672.6,15040.73
729255,개장수,23362.6,9.97,29114.2,1858.8,5349.84
721919,마음의 숙제,14964.4,9.97,28220.2,778.8,4078.11
766648,위아더좀비,15832.2,9.95,16616.8,670.6,4464.49
812589,그마남 이야기,217.8,9.84,360.6,40.6,61.04
679570,귀각시,35541.8,9.94,51975.2,5596.6,15381.49
821812,이발소 밑 게임가게,5800.0,9.98,8548.4,621.0,1169.83
703845,죽음에 관하여,47772.0,9.98,66544.2,6617.4,19193.84
734040,현혹,18009.6,9.97,21883.6,946.0,6458.49
686029,에티오피아에서 그렸낢,18173.4,9.97,46397.8,1814.8,4683.27
753856,달콤살벌한 부부,26311.0,9.91,21097.2,1000.0,9168.66
836325,마녀 어머니와 좀비 아들,264.4,9.92,249.4,19.6,45.76
678499,공대생 너무만화,27648.2,9.91,15674.2,9260.2,11065.4
728015,모죠의 일지,55344.0,9.96,34103.6,6610.0,18996.89
718017,방 안의 코끼리,9007.8,9.95,11727.2,541.4,4538.6
700844,걸어서 30분,52745.8,9.98,65497.8,5790.6,16716.84
732259,텃밭부 사건일지,11776.4,9.97,13779.0,673.6,4058.0
679519,대학일기,85898.0,9.96,58027.4,16645.0,29708.47
746747,Yes my boss(예스마이보스),3740.0,9.94,3313.0,153.5,996.14
739115,앵무살수,15515.2,9.97,20450.0,1280.6,2371.4
788167,가짜 동맹,18500.8,9.95,13507.8,449.0,4720.8
793130,방과후 레시피,8788.0,9.96,7135.8,427.4,3081.02
743423,스윗솔티,19191.4,9.95,16762.8,980.0,6609.25
730980,당신에게 끌리는 올바른 이유,12662.4,9.97,12569.8,490.4,5753.63
741449,용왕님의 셰프가 되었습니다,28604.0,9.97,24586.8,2046.6,12751.43
700858,닥터 하운드,,,,,0.0
785250,원작은 완결난 지 한참 됐습니다만,8260.8,9.96,7956.2,390.6,3172.02
692510,오늘도 형제는 평화롭다,40497.4,9.94,69693.8,3681.0,16130.77
710760,이츠마인,37872.0,9.92,40980.0,4428.0,19312.75
800796,온리호프,14378.0,9.96,11892.0,350.6,4094.71
780063,달이 없는 나라,9795.2,9.96,14145.6,778.4,3732.19
737839,도롱이,9979.4,9.94,12543.0,630.0,2971.89
524520,트럼프,21892.6,9.94,69935.8,16931.0,4914.27
694131,퍼스트 미션,12956.4,9.96,20411.0,2407.8,3544.08
796980,선을 넘은 연애,15210.6,9.97,12207.0,418.0,3059.42
651664,밥 먹고 갈래요?,50014.4,9.97,31224.8,6717.6,8005.36
753509,광장,20857.0,9.96,21892.2,1152.0,2940.96
771011,"찬란하지 않아도 괜찮아, 새벽",,,,,0.0
776655,마법사랑해,7035.4,9.96,8366.8,633.0,922.13
814356,성검전설,7777.4,9.96,8051.6,559.4,1720.58
718018,알고있지만,35777.25,9.95,41066.5,2040.25,17396.08
703836,파도를 찾아라!,19583.8,9.96,22596.4,2397.0,9315.69
732988,올가미,30989.6,9.93,27372.0,1183.2,10362.59
710741,부로콜리왕자,20405.0,9.93,28057.0,2259.0,8095.77
686018,오늘도 핸드메이드!,24697.8,9.96,19176.8,6071.4,8598.28
608265,질풍기획 시즌2,3430.5,9.95,28480.25,8692.75,4958.82
793274,다시쓰는 연애사,12496.4,9.95,10810.0,469.8,5301.05
654331,썸남,15701.2,9.98,39413.0,4192.0,12125.96
819910,홍끼의 메소포타미아 신화,8554.2,9.97,8487.8,429.8,3124.83
400742,이런 영웅은 싫어,28487.6,9.96,62873.4,10632.2,10582.21
737032,셧업앤댄스,10209.4,9.94,10622.6,652.0,2336.96
