title_id,episode,like_count,star,star_participants,comment_count,best_comment_likes
733077,1,6579.0,9.71,7760.0,656.0,"[4557, 3624, 2356, 1793, 1590, 543, 364, 263, 234, 227, 172, 82, 10, 8]"
733077,2,5048.0,9.9,5198.0,922.0,"[9659, 5198, 4372, 3355, 3200, 2159, 1265, 886, 838, 477, 425, 42, 24, 20, 14]"
733077,3,4343.0,9.93,4444.0,240.0,"[4439, 2636, 2449, 1664, 1049, 723, 454, 446, 353, 272, 268, 201, 192, 134, 116]"
733077,4,4002.0,9.91,3970.0,254.0,"[3394, 1744, 1557, 638, 362, 310, 258, 185, 154, 148, 138, 134, 13, 13, 10]"
733077,5,3625.0,9.86,3433.0,259.0,"[2758, 1951, 1450, 1089, 1038, 473, 366, 353, 350, 256, 246, 238, 179, 138, 14]"
784852,1,3823.0,9.79,2073.0,463.0,"[4786, 4398, 2425, 1687, 1210, 730, 610, 573, 340, 219, 183, 138, 110, 20, 19]"
784852,2,1756.0,9.88,1315.0,117.0,"[1919, 1706, 1037, 924, 846, 445, 376, 287, 275, 210, 199, 195, 152, 134, 121]"
784852,3,1359.0,9.9,1136.0,101.0,"[1498, 1433, 1223, 681, 620, 430, 199, 192, 182, 139, 39, 32, 24]"
784852,4,1186.0,9.83,1050.0,55.0,"[597, 531, 386, 170, 118, 50, 49, 33, 22, 16, 15]"
784852,5,1057.0,9.91,861.0,73.0,"[757, 738, 459, 317, 247, 119, 110, 90, 62, 58, 42]"
814407,1,3806.0,9.89,3624.0,436.0,"[3804, 2418, 1638, 868, 618, 600, 375, 323, 295, 219, 163, 149, 140, 101, 47]"
814407,2,1863.0,9.91,1870.0,85.0,"[1009, 684, 379, 233, 173, 122, 117, 74, 63, 54]"
814407,3,1507.0,9.91,1579.0,54.0,"[722, 582, 343, 275, 211, 130, 115, 89, 63, 55, 43, 33, 12]"
814407,4,1261.0,9.9,1324.0,50.0,"[714, 435, 331, 264, 196, 133, 100, 95, 56, 56, 47, 45, 43, 25]"
814407,5,1251.0,9.91,1277.0,58.0,"[794, 375, 322, 298, 157, 132, 125, 96, 82, 51, 48, 45, 41, 15]"
771990,1,372.0,9.64,475.0,25.0,"[187, 92, 59, 16, 5]"
771990,2,331.0,9.66,430.0,13.0,"[190, 115, 89, 57, 49, 27]"
771990,3,333.0,9.79,435.0,26.0,"[275, 232, 181, 165, 70, 27, 9]"
771990,4,293.0,9.86,381.0,5.0,"[176, 78, 49]"
771990,5,249.0,9.78,334.0,22.0,"[298, 197, 110, 61]"
701700,1,23107.0,9.92,29628.0,6856.0,"[30283, 22140, 19354, 10648, 8707, 8275, 8135, 6754, 6209, 5684, 3921, 3351, 3237, 2430, 49]"
701700,2,15799.0,9.96,18007.0,1268.0,"[23930, 13373, 12069, 11026, 9235, 5345, 4859, 4841, 3894, 3709, 2958, 2925, 2612, 2583, 2147]"
701700,3,14250.0,9.94,16519.0,1286.0,"[13404, 10887, 8998, 6757, 4309, 3437, 2485, 2291, 1978, 1875, 1573, 526, 293, 277, 59]"
701700,4,13886.0,9.96,15855.0,1921.0,"[16753, 14396, 10372, 8654, 3387, 2824, 2491, 2084, 1749, 1577, 1081, 898, 768, 33, 17]"
701700,5,14285.0,9.95,15818.0,2808.0,"[24958, 13281, 12012, 8839, 8442, 4758, 4522, 3775, 3265, 2080, 1551, 1178, 939, 418, 20]"
831770,1,14065.0,9.97,12328.0,794.0,"[10249, 7774, 7657, 4416, 3534, 2378, 1658, 1055, 827, 684, 569, 427, 388, 382, 335]"
831770,2,12581.0,9.93,9448.0,862.0,"[14602, 10255, 6989, 5969, 2773, 2434, 1503, 1011, 743, 616, 549, 395, 390, 375, 135]"
831770,3,4326.0,9.61,3927.0,186.0,"[2175, 1874, 1115, 864, 408, 256, 251, 168, 137, 106, 83, 72, 61, 57, 53]"
