title_id,title,avg_like_count,avg_star,avg_participants,avg_comment_count,avg_best_comment_like
774035,탐의 굴,143.0,9.57,252.8,23.4,36.64
770019,2-3승강장,4144.4,9.8,4507.2,321.4,1319.16
407142,연 시즌2,581.33,9.88,6226.67,1653.33,224.81
788976,특수청소,4572.8,9.89,6654.4,458.8,1304.21
778747,밤낚시,4141.4,9.88,4876.0,311.8,820.06
814125,악당의 끝은 선택이 아니다,243.8,9.65,234.6,26.2,37.74
745235,피노키오 소녀,,,,,0.0
808897,주인공의 주식을 팝니다,5749.0,9.94,4476.8,264.6,1281.42
820169,부동산이 없는 자에게 치명적인,2851.6,9.83,3496.4,285.6,1173.24
568986,용이산다,23610.4,9.92,93791.4,13091.0,14297.16
759641,오늘 밤만 재워줘,9570.4,9.85,7893.2,723.4,5203.49
800400,AI 유하,1637.8,9.82,1312.2,110.2,281.99
696602,연애학,10599.2,9.28,20037.2,2792.6,5629.19
812412,오프에서 만나요,2373.4,9.82,1830.4,161.0,916.74
728619,병의 기록,7461.6,9.8,10262.8,2160.6,4025.36
808791,용한 동거인,179.0,9.78,222.6,25.2,32.27
66913,사노라면,15.0,9.71,1863.8,1771.6,5.05
817049,"첫사랑, 두 번째",502.0,9.74,653.0,41.0,106.42
793381,아이리스,221.2,9.64,260.6,29.4,62.25
770386,미스테리 게임,408.6,9.7,535.6,33.6,147.74
690020,군인RPG,12721.2,9.61,23648.6,3084.6,5078.37
25714,제로,9.0,9.88,419.4,384.6,1.96
780987,야수의 날,170.6,9.63,226.2,13.6,38.45
750577,파리대왕,236.4,9.36,484.8,36.6,37.25
718023,너 사용법,5617.4,9.78,7079.8,1467.4,2590.31
762277,지옥급식,11159.8,9.76,10904.6,1541.2,4414.39
132459,고(故)길창덕화백 추모웹툰,18.4,9.8,461.6,398.8,11.6
775328,다꾸남,6630.8,9.63,5921.2,668.8,3821.68
739113,기억흔적,4464.4,9.9,4680.2,427.2,1194.65
802854,주작연애,6702.2,9.76,4314.4,331.0,1856.0
51006,은하연인전,627.8,9.78,4508.4,2265.4,233.58
807393,귀환했는데 입대 전날이다,11668.4,9.92,10791.6,607.2,2083.78
720127,쎈놈,2375.0,9.36,2672.0,568.0,596.2
786189,잿빛도 색이다,1856.8,9.85,2428.0,263.4,714.79
784582,소년 검사,3219.0,9.62,3443.4,270.8,338.84
737021,마도,5857.0,9.77,6278.8,431.6,2280.23
22090,도자기,484.4,9.62,1442.6,1074.6,986.05
745409,소녀 해미,2539.4,9.43,3965.0,366.8,791.58
806261,"네가 있고, 내가 없는",300.0,9.76,346.4,37.4,48.52
821085,무능력자,6517.2,9.88,5776.2,344.0,922.32
784854,어벤저스: 지구 최강의 영웅들,1150.0,9.84,999.2,105.4,231.87
784837,귀령왕,2144.2,9.77,1845.2,149.2,375.75
