title_id,title,avg_like_count,avg_star,avg_participants,avg_comment_count,avg_best_comment_like
530312,독신으로 살겠다,,,,,0.0
819426,다크 판타지 속 성기사,2143.4,9.79,2400.8,167.4,218.85
714568,2018 재생금지,22246.4,9.75,26007.4,3417.4,10600.68
784831,은의 정원,1077.4,8.97,1204.6,84.8,313.44
727189,이제 곧 죽습니다,37042.0,9.94,37219.2,2539.2,14097.8
786935,여고생 임연수,145.4,9.64,191.0,15.8,23.15
752350,왕따협상,9311.0,9.37,7049.8,762.6,3734.81
807542,어둠 속의 닭은 울지 않는다,373.4,9.67,411.6,42.6,89.7
797943,원수가 나를 유혹할 때,1678.8,9.71,1454.0,88.0,480.02
828875,꿈드림 어드벤처,308.4,9.65,397.4,114.8,141.95
800099,장트러블,333.4,9.58,256.8,33.0,142.12
817637,천마의 후손이 되었다,2809.4,9.47,3524.4,222.4,301.05
784819,좋아하게 될 거야,1190.8,9.64,783.2,76.6,492.88
799213,어떤소란,2244.4,9.77,1860.8,132.8,725.23
156587,두근두근 투모로우,3.2,9.61,731.8,707.2,0.98
160461,뜨거운 것이 좋아.,459.6,9.89,4450.6,1547.2,154.12
792452,모텔 304호,2640.0,9.56,2984.6,191.0,750.19
69297,번개기동대 2009,7.0,9.62,562.0,527.4,1.33
783591,마스코마스코,79.4,9.45,195.2,38.4,71.11
789430,달빛세면소,110.0,9.6,160.2,10.8,25.79
808074,트러블리걸,1364.6,9.84,1203.8,79.6,601.12
746744,견원지간 로맨스,386.33,9.38,524.67,47.67,173.65
777829,지구식 구원자 전형,3920.2,9.74,3814.4,454.2,944.66
624920,손발톱스타,1640.8,9.68,6057.8,903.6,1933.19
751013,2020 최애캐의 MBTI,46928.6,9.77,19653.2,7949.0,19168.75
801773,하나는 적고 둘은 너무 많아,1536.8,9.81,1509.4,95.4,344.39
759129,달라 보여도 모두 같은 가족,7131.8,9.68,15991.2,1005.4,2935.13
806817,일진과의 전쟁,1614.6,9.53,1865.6,218.2,238.91
802733,크림슨 하트,1605.0,9.64,1343.0,174.0,374.14
818820,돌아온 쿠쿠짱,1755.2,9.53,2311.0,324.2,561.4
834530,완벽한 연애,89.6,9.66,102.8,5.4,4.07
507278,와라! 플래닛!,10.6,9.65,2161.4,888.2,3.18
799156,인자강,2270.6,9.84,2069.4,115.0,261.58
188199,동경소녀,106.8,9.58,1708.2,1115.6,39.64
758677,히트포인트,5812.2,9.57,5599.2,500.2,1446.55
756137,노답소녀,33117.6,9.9,26976.6,2553.8,17840.52
713975,데드라이프,19068.4,9.95,20373.6,1990.0,7087.35
762071,욕망일기,24610.6,9.66,20751.6,1512.6,7928.95
772004,제7원,371.6,9.62,574.4,36.6,31.0
793696,재생존경쟁,2090.2,9.71,2195.0,159.2,243.11
318995,갓 오브 하이스쿨,27069.4,9.91,52280.6,11265.0,8799.47
15938,와탕카,70.2,9.68,821.2,2564.6,88.29
695768,오늘부터 주군,26006.6,9.35,57503.8,5069.8,11149.45
260186,Wish Festival,0.4,9.48,1269.2,1851.6,1.17
819292,사피엔드,316.0,9.59,255.6,24.2,47.75
703855,창궐,10055.6,9.91,14685.6,793.0,1975.93
80536,다섯작가의 이런저런이야기,4.4,9.56,2182.0,2405.2,1.0
186814,심부름센터 K,649.6,9.62,6075.4,2030.8,216.17
498158,네이버 앱피소드,8548.8,9.89,42949.0,7551.4,5044.31
771044,몬스터,9430.8,9.46,11445.0,864.8,1971.51
757657,기술찾아드림,1170.6,9.7,1372.8,227.4,584.95
720810,블랙엔젤,10234.8,9.88,10820.0,983.0,3743.07
818438,서과장은 산재처리 됐을까,2524.2,9.81,2407.8,153.0,416.98
771330,태권보이,4084.6,9.66,4192.6,572.8,1362.06
755581,단편.zip,11828.0,9.77,15501.6,1444.6,5881.35
274400,혜성같은 소년,205.0,9.6,1921.8,519.8,75.67
813843,맛집,7914.0,9.83,7338.6,337.4,1232.92
776093,이상형은 아닙니다,10173.4,9.79,7898.4,691.4,3518.55
777853,다름이 아니라,3753.0,9.17,2910.0,378.0,1357.54
797105,홀리데이,2894.8,9.91,2930.0,330.8,1129.38
797819,우투리: THE LEGACY,1594.4,9.86,1902.6,101.4,194.0
25455,노블레스,18463.6,9.86,52829.6,16396.4,6288.47
803122,인생영화,1299.8,9.82,1396.8,113.2,567.35
742352,헬로도사,7539.6,9.69,6896.8,1011.2,2114.73
759093,연하의 맛,2993.4,8.18,2349.0,404.0,2063.21
739350,나쁜 쪽으로,10512.8,9.53,9297.0,696.2,4045.47
792379,베어케어,3420.2,8.91,3926.4,335.4,1194.61
772005,아내를 죽였다,305.67,9.45,543.0,41.33,67.93
778580,최강부캐,7400.0,9.17,6945.4,833.6,1686.96
347693,항 때문이야,0.8,9.56,1168.2,606.4,0.51
686880,아고믹 라이프,3736.0,9.56,7235.4,1020.8,2030.21
541901,마인드컨트롤,1003.8,9.15,19370.8,2717.4,556.29
817816,더 휠,129.8,9.52,165.4,24.8,30.9
833397,조선롹스타,30.33,9.71,33.0,7.0,2.9
827319,2024 근황검진,14151.2,9.9,13991.2,1313.8,4441.13
798331,규격 외 혈통 천재,6246.2,9.84,5257.2,330.4,939.51
726095,살人스타그램,,,,,0.0
786932,바스키,185.4,9.83,205.6,17.4,23.0
761249,차라리 만나지 않았더라면,226.0,8.95,221.8,34.6,146.94
664839,어미나톡,4432.6,9.92,11495.2,1675.4,3535.04
820354,인생존망2,13991.0,9.83,12588.0,947.0,2615.86
685989,폰령,17951.67,9.63,21512.67,10368.33,13178.62
805658,신컨의 원 코인 클리어,3968.2,9.77,3413.6,393.0,630.71
724482,미드나잇 체이서,8724.0,9.74,8750.4,1655.0,3532.38
818850,사냥개의 회귀본능,1855.8,9.42,1895.8,144.8,244.97
770656,장난감,3581.0,9.85,4817.4,306.4,1860.04
819689,구원자의 버킷리스트,247.4,9.68,245.8,31.0,34.33
745237,운수 오진 날,,,,,0.0
703842,반듯한 이용으로 당신을 응원합니다!,3257.4,9.69,6184.0,397.4,1479.61
823527,슈퍼리치,63.6,9.31,63.8,6.8,1.0
827906,늘봄가든,756.0,9.73,793.33,73.33,145.6
337962,오늘의 낭만부,1609.4,9.81,8721.2,1543.6,324.85
759475,헬프미,3016.6,9.09,2972.6,416.8,1223.62
791258,부캐인생,2822.4,9.81,2448.6,167.2,828.4
