title_id,title,avg_like_count,avg_star,avg_participants,avg_comment_count,avg_best_comment_like
626946,버퍼링,4386.2,9.96,15520.8,2813.2,3749.31
774088,관종교장,6572.8,9.92,6415.0,501.4,2150.32
678494,동토의 여명,16480.4,9.94,31548.0,3776.2,4245.28
834571,살아남은 약속,2176.2,9.93,1563.8,163.4,701.38
801820,햄버거가 제일 좋아,4402.2,9.93,3975.8,229.2,1639.65
687130,밀가루침공,10968.0,9.94,17608.4,2277.2,4400.36
723357,라스트 서브미션,8911.25,9.85,12240.5,1400.75,4402.03
786498,하지만 너는 2D잖아,5878.2,9.82,4823.2,543.4,1893.86
812381,귀비나리,5297.0,9.95,4993.4,275.4,1519.43
452117,미숙한 친구는 G구인,2004.6,9.92,20821.4,4438.6,1241.47
703629,열대어,17162.8,9.93,10508.2,4578.4,5187.21
697656,조의 영역,39628.6,9.96,60490.2,4405.4,13700.53
818205,빛나는 나나나나,6949.8,9.92,4401.4,273.4,1853.83
675830,MZ,10709.8,9.93,18135.8,5439.0,3057.72
804372,당신의 소유주,608.2,9.94,657.6,28.0,47.97
670151,갸오오와 사랑꾼들,10314.6,9.81,24434.6,2227.4,5972.24
713294,왕으로 살다,9543.0,9.92,12244.75,1207.75,3152.52
738483,안식의 밤,3817.4,9.92,5091.2,259.6,675.98
802293,앞집나리,,,,,0.0
52993,우월한 하루,2527.0,9.95,11985.6,2616.2,643.66
785469,세라미안,3688.4,9.94,3049.8,327.0,1058.65
758671,황제와의 하룻밤,19570.8,9.82,17228.6,917.8,4984.56
72497,비흔,3305.0,9.94,10459.8,2659.0,441.03
520600,인형의 기사,,,,,0.0
687128,속편한 신입사원,3161.6,9.94,6339.0,390.4,937.21
809056,너나 나나,3148.4,9.94,2634.8,228.4,736.32
762073,나의 플랏메이트,12621.6,9.87,12964.2,821.6,5814.1
818855,인간적인 너무나 인간적인,1034.0,9.94,1239.8,76.6,275.76
308751,잉잉잉,625.6,9.93,8433.8,3536.6,429.38
