title_id,title,avg_like_count,avg_star,avg_participants,avg_comment_count,avg_best_comment_like
670149,테러맨,27864.6,9.95,39857.4,5314.4,8049.47
259937,별의 유언,2380.2,9.95,16870.0,2552.6,755.37
729044,난약,22528.0,9.96,26387.6,1793.0,6440.56
755668,마녀와 용의 신혼일기,24190.6,9.92,20734.0,1083.0,6036.96
742888,누군가의 로섬,7998.0,9.96,8207.2,636.8,3171.49
736274,밤하늘에 구름운,11337.0,9.97,11060.8,579.8,3493.03
754873,스크립토리움,5064.6,9.94,6527.8,590.0,1970.23
721463,극야,11900.4,9.94,13622.2,1066.8,3511.27
387518,달콤한 인생,5786.6,9.96,20962.4,2390.8,1079.49
233265,견우와 직녀,2836.6,9.95,18539.6,5531.8,1415.01
743025,야자괴담,18497.2,9.95,14466.6,963.8,11001.45
497180,언더클래스 히어로,2100.2,9.93,15726.6,1999.8,356.35
761252,우리는 여기!,2425.8,9.94,1965.0,120.0,507.41
414609,바람이 머무는 난,3585.6,9.93,21685.8,5789.8,1264.13
792654,밀행,1934.8,9.92,2620.6,149.0,232.11
762781,성스러운 아이돌,10437.6,9.94,8183.0,803.6,5930.16
478262,레사 시즌1,9279.8,9.95,41478.0,7441.2,3082.88
769568,반드시 해피엔딩,29669.6,9.95,21461.6,1354.8,7775.73
729039,레이드,9837.0,9.96,12671.0,762.0,1602.21
750558,로어 올림푸스,10352.2,9.7,13898.6,811.0,4549.91
805931,"소녀의 디딤돌 : 희망, 함께 날다",2909.0,9.96,3592.0,88.4,677.3
686019,나의 인생샷을 찾아서,10768.4,9.95,18914.8,1081.0,3491.83
752072,후기,22094.33,9.93,26158.0,2646.67,9574.71
820104,흔한햄,10368.0,9.95,5449.4,819.4,1896.63
733765,저세상 클라스!,13249.2,9.95,11644.0,1053.2,5691.53
500945,한 살이라도 어릴 때,5873.2,9.95,39657.0,6226.6,1578.51
626939,둥굴레차!,15921.2,9.95,35153.0,3085.6,6366.8
784826,마성의 공작님은 잠 못 이루고,4823.0,9.9,3721.8,178.0,862.22
808738,남사친의 법칙,14343.2,9.95,10381.2,385.4,3264.84
546626,새와 같이,1859.0,9.94,29222.0,3945.75,824.67
786496,아사,12578.4,9.92,12903.2,834.6,2408.59
720117,킬러분식,10955.4,9.96,13660.0,1328.0,3224.73
169082,키스우드,1279.6,9.95,9288.2,1781.0,448.75
745654,백호랑,6711.2,9.93,8691.2,434.4,1214.7
748352,한강예찬,6918.4,9.9,8305.8,396.0,2899.31
765157,좀비 파이트,10879.8,9.94,10332.4,722.8,2207.3
779446,스윗 싱가포르,5744.8,9.96,5583.2,299.6,1546.09
783526,혁명 뒤 공주는,3825.6,9.93,3491.2,275.2,1334.39
713289,참새는 새!신부,18661.2,9.95,20222.6,1962.6,7961.75
802551,너를 돌려차는 방법,9706.8,9.96,6724.6,324.0,2656.47
738487,하루만 네가 되고 싶어,53916.4,9.96,45271.6,3089.4,22362.05
660333,마야고,10861.6,9.96,23308.0,3684.0,5307.67
799838,메소드 연기법,2732.6,9.95,2909.0,96.6,809.89
23183,펫다이어리,2678.4,9.95,12173.0,2218.4,547.75
460687,아이들의 권 선생님,7072.0,9.94,49787.8,6184.2,2267.85
609480,하이브 1~2,9677.6,9.94,24592.0,6177.6,13806.96
783050,신군,6803.4,9.91,7141.4,563.4,1549.0
206146,열아홉스물하나,2848.8,9.95,18813.6,5517.6,926.15
761587,방과후 선녀,7461.2,9.94,7436.8,486.6,2134.64
563782,아랫집 시누이,10600.8,9.95,77939.8,8166.6,5473.55
812601,임술년 화요일,382.8,9.9,504.8,32.0,91.54
727838,위대한 방옥숙,14779.0,9.95,22580.6,1237.2,9127.83
792645,사랑의 새싹약국,1043.6,9.92,1082.6,42.8,141.31
758665,샤인 스타,5807.4,9.89,4766.6,312.6,2081.08
773419,신입일기,25236.6,9.95,12944.6,2409.0,6480.25
796247,널 사랑하는 죽은 형,3644.4,9.95,3131.0,193.0,1456.42
803767,대위님! 이번 전쟁터는 이곳인가요?,7280.0,9.92,7139.8,359.6,1924.1
784845,"울어주세요, 황태자님",6283.6,9.9,4589.8,257.2,1262.0
744384,경비 배두만,11390.8,9.95,14513.8,732.4,1875.78
651617,연애의 정령,17491.8,9.94,30068.8,5711.4,9932.72
769662,온실 속 화초,7122.2,9.96,8012.8,245.2,3356.65
695321,빙탕후루,18542.6,9.91,34221.0,2839.8,11660.45
768470,썸내일,4894.2,9.9,5108.6,421.6,2390.23
414612,꽃밭에솔,,,,,0.0
639604,여탕보고서,37678.2,9.92,70267.2,9205.6,24110.27
692512,데모니악,14983.4,9.93,21867.0,3695.6,9657.51
725831,땅 보고 걷는 아이,19005.2,9.91,26194.2,2617.8,9265.88
824272,피말리는 과대생활,3204.0,9.97,2472.8,177.8,858.0
537991,사랑의 외계인,1493.4,9.94,19213.0,2362.4,962.95
718016,소녀 연대기,13863.6,9.85,15308.6,2218.0,10252.37
784838,천신의 요람,1541.2,9.91,1160.2,80.8,246.43
389848,헬퍼,12164.4,9.89,34463.0,5862.8,2341.72
440244,제페토,1855.2,9.93,13230.2,2569.2,697.52
579414,은주의 방,3664.8,9.93,38051.8,4509.0,9025.23
770068,나타나주세요!,20184.2,9.96,14491.4,742.4,4418.36
793410,별빛 커튼콜,3959.2,9.91,3689.0,147.2,1388.58
374973,문아,3898.6,9.94,20246.6,5746.4,1291.76
758667,사랑의 헌옷수거함,20113.4,9.96,14672.2,814.4,8729.36
400741,카오스어택,3042.0,9.93,27718.4,4780.2,984.64
812558,더 베이비시터,2844.4,9.93,2463.6,116.6,796.23
179704,안나라수마나라,8185.2,9.95,43189.6,11884.0,3728.19
758660,네버엔딩달링,8131.4,9.95,8836.2,388.6,3192.77
813625,내가 사랑한 물고기,11125.0,9.93,8495.6,416.2,2144.08
630386,인챈트-나람이야기,8817.6,9.96,24600.0,4052.4,6531.32
632705,딥(DEEP),8386.4,9.97,26696.8,3367.0,5517.32
758666,꼬리잡기,14401.8,9.95,14717.6,836.4,4699.19
777194,화가 살리에르,4167.6,9.91,4895.0,317.0,1892.53
802940,행성인간2: 행성의,5645.4,9.96,6590.6,412.0,1530.14
732071,가령의 정체불명 이야기,9765.0,9.96,12810.33,694.33,5128.96
785260,배달의 신,9414.0,9.94,8447.6,525.2,1478.99
656641,적생,,,,,0.0
829965,늙은 아버지의 나날,1465.6,9.96,1945.4,196.0,509.79
726091,오일머니,6755.2,9.94,8756.6,620.4,1885.68
675474,아이소포스 3부,7013.0,9.89,17864.0,2444.0,1593.73
26108,언더프린,7476.6,9.96,24979.2,8174.6,3303.71
710762,반투명인간,11846.67,9.89,16652.0,1573.0,4187.42
710756,일진에게 회초리,28781.33,9.94,35878.67,2815.0,14457.64
563784,뱀파이어,1953.0,9.91,27493.8,3811.0,3256.63
785253,이별 후 사내 결혼,8549.6,9.93,8443.8,338.4,2985.29
792125,로맨틱 태평수산,3068.8,9.95,3031.0,127.4,668.68
