title_id,title,avg_like_count,avg_star,avg_participants,avg_comment_count,avg_best_comment_like
260510,MODERN BOYS,310.4,9.77,3593.0,1061.2,111.17
226806,테제,803.4,9.47,6343.6,3052.2,540.48
761251,너에게 나를 던진다,105.8,9.36,124.2,25.6,21.32
795926,마귀,313.2,9.67,399.6,45.4,29.21
710764,ㄹㅇ 관종,13838.4,9.54,23609.6,4012.0,6693.19
834876,너에게 도달하는 방법,82.2,9.66,127.6,4.4,5.78
710639,5kg을 위하여,27829.4,9.87,31018.2,3220.4,11087.36
160469,특수 영능력 수사반,5959.4,9.71,18876.8,7753.6,1471.21
807831,2023 요즘연애 특),19677.2,9.83,15449.0,764.6,4571.3
732021,탑코너,11676.6,9.79,9385.4,1218.8,3151.53
76065,꽃보다 식물,0.6,9.52,1383.0,1537.8,0.6
794103,개인정보 제공에 동의하십니까?,460.2,9.71,584.0,39.0,148.74
816852,팔문의 옥,931.4,9.67,1504.6,67.8,52.67
67235,지금 우리 학교는,,,,,0.0
736928,스테어스,3392.2,9.04,3759.2,831.2,1541.45
150388,폭풍의 전학생,3668.4,9.87,21868.2,8086.2,1926.11
777830,길티액스,2776.2,9.59,2518.0,519.4,681.31
802751,네 것이었던 것,1188.4,9.37,1197.8,122.0,565.51
495498,빵점동맹,1997.6,9.82,33644.0,9355.0,1262.95
764041,바로 보지 않는,5585.2,9.9,5254.4,283.4,2462.99
50422,개편 축하 릴레이 카툰,35.4,9.56,1349.0,1465.2,29.4
748409,신의한수,,,,,0.0
739097,학교정벌,4271.4,8.7,4406.2,880.6,1155.27
802401,파란 거짓말,425.4,9.54,453.4,37.6,95.65
119874,덴마,9118.8,9.31,41485.2,6672.2,1707.36
773642,오늘또오늘,115.6,9.36,230.4,19.0,29.0
644117,2015 우주특집 단편,5575.4,9.64,18666.2,4957.8,12654.84
511454,우주전함 몰라몰라,257.4,9.61,11003.2,1755.0,63.61
753378,열렙전차,2758.0,9.6,2765.8,657.0,1025.78
677700,新토닥토닥뎐,1499.4,9.56,3657.8,533.0,631.81
809870,두꺼비집,1898.6,9.8,2046.2,186.2,563.94
258206,LOST,766.8,9.83,6092.0,1917.4,139.02
810561,왕자님 짠내밥상,1352.4,9.77,1547.8,77.6,337.95
613814,10대훈녀클럽,9362.8,9.5,24490.8,9438.0,12880.23
807336,리얼메이커,224.33,9.46,186.0,11.67,35.44
800392,노량진 공격대,1714.2,9.35,1665.6,244.2,230.66
816818,미워할 거야,4033.0,9.6,3158.8,218.2,1372.48
25897,내일은 럭키곰스타,672.8,9.75,2204.4,985.0,366.69
827393,용사님이 일진들을 물리쳐요,763.2,9.5,881.2,122.2,142.44
432252,인생은 타이밍이다!,0.2,9.57,2250.6,1115.8,1.37
